timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/30 02:00:17.706 PM	0	0.06736638	0.02329593	3.224311	0.3399094	0.01707445	3.326765	0.01356897	-0.1972499	3.200657	0.3776574	-0.2143399	3.338133	0.01054132	-0.4369524	3.113431	0.456922	-0.4038363	3.34544	0.01361626	-0.5041531	3.094661	0.49153	-0.4808999	3.353306	0.2435236	0.2366852	3.249676	0.2051315	0.11332	3.258153	0.2060806	0.04774884	3.262506	0.2083431	-0.1509527	3.267331	0.02164385	-0.5776315	3.096178	0.5193616	-0.5434556	3.353496	0.02423045	-0.4923362	3.112334	0.5015469	-0.48013	3.340653	0.04837278	-0.1344151	0.9893239	-0.02882384	0.4719136	0.1424243	0.8552486	-0.1598836	Tracked	Tracked
05/30 02:00:17.756 PM	0	0.06739844	0.02337234	3.22411	0.3398346	0.01700523	3.326639	0.01347551	-0.1959419	3.19947	0.3764026	-0.2138523	3.3379	0.01043116	-0.4363291	3.11297	0.4477839	-0.4061531	3.348588	0.01500504	-0.5020389	3.0922	0.4898777	-0.4814651	3.357244	0.2436434	0.2366681	3.249613	0.2045296	0.1138522	3.257048	0.2055497	0.04823955	3.261532	0.2080226	-0.1506106	3.266734	0.02062614	-0.5692326	3.091754	0.5244253	-0.5458089	3.368678	0.02696641	-0.472551	3.118143	0.491448	-0.4726979	3.352	0.07630308	-0.1491805	0.9848257	-0.04518101	0.1558254	0.09144475	0.9539347	-0.2395098	Tracked	Tracked
05/30 02:00:17.789 PM	0	0.06741406	0.02334342	3.223943	0.3400294	0.01504702	3.326998	0.01344103	-0.195699	3.199521	0.3764473	-0.2150774	3.338336	0.01036395	-0.4364957	3.112406	0.4474447	-0.4074483	3.349646	0.01487724	-0.4998955	3.092674	0.4892328	-0.4806198	3.357066	0.243864	0.2365755	3.249533	0.2043839	0.1139939	3.256734	0.2054093	0.04831649	3.261275	0.2078919	-0.150681	3.266598	0.01645044	-0.5604777	3.088966	0.520357	-0.5444923	3.359895	0.04388296	-0.4863163	3.109667	0.487193	-0.5026011	3.347125	0.2365892	-0.1374501	0.9593428	-0.06924207	-0.4584819	-0.08146808	0.8498847	-0.2466848	Tracked	Tracked
05/30 02:00:17.825 PM	0	0.06716854	0.02360206	3.223881	0.3399644	0.01503332	3.326864	0.01362113	-0.1955476	3.19894	0.3760752	-0.2148058	3.338827	0.01044256	-0.4362097	3.112175	0.4472869	-0.4070597	3.350465	0.01640847	-0.5010189	3.094472	0.4894465	-0.4802563	3.359843	0.2440968	0.2365672	3.249159	0.2043094	0.1139316	3.256667	0.205306	0.04825509	3.261181	0.207681	-0.1507395	3.266408	0.01965162	-0.5674679	3.092584	0.5254467	-0.5431762	3.360344	0.04544561	-0.4936557	3.104455	0.5014998	-0.5236638	3.337167	0.5102145	-0.09056983	0.8485994	-0.1065711	0.8659633	0.2055926	-0.4251254	0.164644	Tracked	Tracked
05/30 02:00:17.860 PM	0	0.06735063	0.02369888	3.223683	0.3399712	0.01520523	3.326964	0.01375373	-0.1948894	3.199086	0.3756285	-0.2148558	3.339002	0.01047601	-0.4360992	3.112152	0.4478712	-0.4066539	3.351202	0.01735521	-0.5006497	3.095088	0.488805	-0.4783668	3.357363	0.2445133	0.2364489	3.249095	0.204332	0.1138556	3.25661	0.2053092	0.04820408	3.261143	0.2076532	-0.1507587	3.266405	0.01881145	-0.5685426	3.09235	0.5254015	-0.5474803	3.367102	0.04295446	-0.4894869	3.097412	0.4907615	-0.490227	3.325	0.5364726	-0.07985959	0.8324941	-0.1130183	0.9558918	0.2476913	-0.1389451	0.07492746	Tracked	Tracked
05/30 02:00:17.893 PM	0	0.06772009	0.02376	3.2232	0.3401586	0.01454633	3.32714	0.01370011	-0.1950578	3.198879	0.375748	-0.2154676	3.339185	0.01057265	-0.4345529	3.112072	0.4489782	-0.4069603	3.350736	0.01644445	-0.4993179	3.092	0.4907175	-0.4790194	3.358516	0.2451135	0.2360741	3.248637	0.2043028	0.1138315	3.256568	0.2052818	0.04817843	3.261102	0.2076356	-0.1507912	3.266377	0.01643953	-0.560177	3.087299	0.5241435	-0.5427783	3.360694	0.03982852	-0.4894995	3.10541	0.5014851	-0.5157248	3.33675	0.2175215	-0.1359991	0.9635834	-0.07546939	0.8879126	0.2191746	-0.3773511	0.1455333	Tracked	Tracked
05/30 02:00:17.928 PM	0	0.06841954	0.02402068	3.2232	0.3402427	0.01445641	3.327379	0.01386993	-0.1948032	3.198984	0.3761097	-0.2164935	3.340078	0.01065854	-0.4345243	3.112335	0.450758	-0.4072853	3.352815	0.01728809	-0.4999709	3.097955	0.4913512	-0.4799419	3.359509	0.2453966	0.2362087	3.248623	0.2045719	0.1135862	3.256821	0.2054667	0.04799462	3.261311	0.2076664	-0.1508636	3.266509	0.01646527	-0.5608609	3.091077	0.5201685	-0.5442975	3.358696	0.04432316	-0.4921308	3.087067	0.484762	-0.4921948	3.342	0.7026685	-0.04089831	0.7015947	-0.1111269	0.7285097	0.1621219	-0.6358959	0.1965366	Tracked	Tracked
05/30 02:00:17.960 PM	0	0.06860032	0.02403548	3.223201	0.3403755	0.01412746	3.32747	0.01437559	-0.1979949	3.198793	0.3761024	-0.2165882	3.340102	0.01075693	-0.4345071	3.112399	0.4518182	-0.4069196	3.353111	0.01858332	-0.4980039	3.094745	0.4891111	-0.479175	3.358268	0.2463549	0.2360526	3.248872	0.2052432	0.1135692	3.257114	0.2059882	0.04798747	3.261544	0.2078544	-0.150857	3.266619	0.0229916	-0.5600047	3.089563	0.5246477	-0.5467622	3.368711	0.04584471	-0.4919058	3.091598	0.500097	-0.5101284	3.3275	0.597505	-0.07114492	0.7882609	-0.1287282	0.9642223	0.2299807	-0.117027	0.06073758	Tracked	Tracked
05/30 02:00:17.997 PM	0	0.0690911	0.02384066	3.222995	0.3404253	0.01437763	3.327399	0.01463863	-0.1976575	3.198741	0.377635	-0.2205268	3.340818	0.01146745	-0.4337753	3.113234	0.4535975	-0.4107968	3.353401	0.02234028	-0.4978575	3.09905	0.4898632	-0.4770075	3.353422	0.2467562	0.2364275	3.248168	0.2053502	0.1136269	3.257124	0.2061081	0.04803566	3.261573	0.2080297	-0.1508446	3.266734	0.02543545	-0.5611646	3.093474	0.5194001	-0.5434873	3.353695	0.05149	-0.4898462	3.101429	0.4863941	-0.4936854	3.331818	0.5906223	-0.03722025	0.7954784	-0.1303614	0.8509865	0.2177217	-0.4629788	0.1186166	Tracked	Tracked
05/30 02:00:18.035 PM	0	0.06952487	0.02403029	3.223214	0.340069	0.01481338	3.326362	0.01533701	-0.1971884	3.199559	0.3776945	-0.2204568	3.341105	0.0138647	-0.4309756	3.115676	0.4538167	-0.4107554	3.352915	0.02410828	-0.5007703	3.101666	0.4913612	-0.483305	3.354452	0.2471348	0.2363381	3.248489	0.2058295	0.1136971	3.257343	0.2065637	0.0481098	3.261823	0.2084092	-0.1507603	3.267094	0.02725871	-0.5621626	3.095687	0.5234897	-0.5458002	3.362477	0.04883332	-0.4917752	3.100761	0.4938042	-0.4819922	3.315	0.5511335	-0.04177562	0.8255148	-0.1141576	0.9670438	0.2363106	0.09385785	-0.01320385	Tracked	Tracked
