timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/30 01:38:33.333 PM	1	-1.386879	-0.05235317	2.32401	-1.138212	-0.0192839	2.463212	-1.433528	-0.2779596	2.300159	-1.1048	-0.2486422	2.476901	-1.458129	-0.4796057	2.220621	-1.043392	-0.4709749	2.441715	-1.469888	-0.558783	2.185419	-1.035857	-0.5481377	2.426851	-1.248847	0.1788098	2.32727	-1.275192	0.05563474	2.359344	-1.270578	-0.01128338	2.365886	-1.252152	-0.2147913	2.377823	-1.476515	-0.6126659	2.16254	-1.022275	-0.6073991	2.419315	-1.487906	-0.5039592	2.215	-1.066223	-0.5392414	2.392519	-0.4498748	-0.1512565	0.8662241	0.1561736	0.8665644	0.08825747	-0.4876459	-0.05897637	Tracked	Tracked
05/30 01:38:33.337 PM	2	0.2166558	0.04880348	2.760422	0.557059	0.04202691	2.706969	0.158658	-0.1823314	2.792408	0.6379612	-0.1823243	2.752276	0.1865813	-0.3753333	2.697136	0.6051272	-0.3734734	2.653808	0.219317	-0.3702679	2.694782	0.5723181	-0.3989085	2.641384	0.3796879	0.2776124	2.709031	0.3935287	0.1497324	2.719395	0.3930446	0.0767816	2.727399	0.3903219	-0.145423	2.742069	0.2462378	-0.4340765	2.658345	0.5359794	-0.4683294	2.605538	0.1775077	-0.3719424	2.682	0.5735865	-0.4391817	2.643	0.5388353	0.6573068	-0.365227	0.3797545	0.3553147	-0.3171036	0.8168446	0.3255176	Tracked	Tracked
05/30 01:38:33.380 PM	1	-1.386822	-0.05229914	2.324089	-1.138315	-0.01961929	2.464383	-1.433537	-0.2778867	2.300157	-1.104963	-0.2490393	2.47761	-1.458034	-0.4791793	2.220667	-1.04293	-0.4717903	2.448248	-1.470352	-0.5569891	2.187797	-1.034077	-0.5492409	2.430995	-1.248781	0.1785525	2.327958	-1.275174	0.05535747	2.35996	-1.270515	-0.01154338	2.366543	-1.251945	-0.2149864	2.378611	-1.482108	-0.6122724	2.159517	-1.02149	-0.6070129	2.419675	-1.480314	-0.5699987	2.196375	-1.06661	-0.5380311	2.397999	-0.2647797	-0.1695871	0.9410957	0.1243817	0.8680273	0.1016371	-0.4812033	-0.06813142	Tracked	Tracked
05/30 01:38:33.381 PM	2	0.2166577	0.04885404	2.760435	0.557331	0.04264553	2.707225	0.158677	-0.1822735	2.792495	0.6378369	-0.1821642	2.752427	0.1865487	-0.375236	2.697116	0.6051858	-0.3733019	2.65387	0.2196285	-0.3757566	2.690883	0.5723438	-0.3992027	2.641104	0.3796609	0.2776293	2.709072	0.3936053	0.149728	2.719382	0.3931062	0.07678307	2.727389	0.3903449	-0.1454105	2.742067	0.2498595	-0.4431272	2.650654	0.5361852	-0.4685092	2.606538	0.1789249	-0.3709954	2.662833	0.5859933	-0.4300527	2.6399	0.5823363	0.638352	-0.4106283	0.2911624	0.4456405	-0.3519099	0.773007	0.2828853	Tracked	Tracked
05/30 01:38:33.426 PM	1	-1.386777	-0.05228252	2.324154	-1.138464	-0.01971761	2.464798	-1.433419	-0.2778803	2.300027	-1.105066	-0.249081	2.478422	-1.458069	-0.485765	2.216155	-1.043435	-0.4718348	2.447939	-1.466778	-0.5600128	2.180638	-1.034263	-0.5480995	2.427968	-1.248773	0.1784047	2.328195	-1.275236	0.05521355	2.360152	-1.270557	-0.01170235	2.366788	-1.251908	-0.2151942	2.379057	-1.484606	-0.6159907	2.151009	-1.02126	-0.607109	2.420838	-1.479104	-0.5735896	2.198614	-1.065586	-0.5366596	2.393836	-0.1002244	-0.2135806	0.9687624	0.07640523	0.8558583	0.1143364	-0.4979528	-0.08047836	Tracked	Tracked
05/30 01:38:33.429 PM	2	0.2166677	0.04885728	2.760384	0.557219	0.04260611	2.70711	0.1586143	-0.1824069	2.79214	0.6378654	-0.1822333	2.752116	0.1865169	-0.3754237	2.696895	0.6050889	-0.3734821	2.653844	0.2204155	-0.3772914	2.688179	0.571529	-0.3986766	2.639311	0.3796308	0.277612	2.709052	0.3934627	0.1496079	2.719363	0.3930007	0.07668889	2.727365	0.3903103	-0.1454481	2.74204	0.2506304	-0.4445583	2.659957	0.5351566	-0.4676104	2.601538	0.1896123	-0.3778001	2.620636	0.5978701	-0.4149242	2.629417	0.7222703	0.6465441	0.0704901	-0.2352391	0.6024321	-0.4258967	0.6486402	0.1869586	Tracked	Tracked
05/30 01:38:33.462 PM	1	-1.386164	-0.05260111	2.323868	-1.138856	-0.01964415	2.466091	-1.433343	-0.2780694	2.299843	-1.10549	-0.2490171	2.479662	-1.458522	-0.48683	2.216308	-1.043967	-0.4717834	2.449021	-1.469716	-0.5611304	2.183126	-1.034935	-0.5489901	2.431406	-1.248464	0.1783039	2.328428	-1.275227	0.05517875	2.360286	-1.270518	-0.01174116	2.366968	-1.25174	-0.2152386	2.379408	-1.488652	-0.6166939	2.16049	-1.025085	-0.6102597	2.425202	-1.48471	-0.5294944	2.182357	-1.067814	-0.5374317	2.4022	-0.6655852	-0.1037395	0.7136381	0.1922372	0.8378554	0.1078746	-0.5313494	-0.06347632	Tracked	Tracked
05/30 01:38:33.464 PM	2	0.2165366	0.04882396	2.760535	0.5572242	0.04253788	2.707113	0.1585251	-0.1823642	2.792149	0.6379576	-0.1828324	2.752377	0.1865517	-0.3753805	2.696944	0.6050494	-0.3737831	2.653508	0.2260075	-0.4127809	2.669225	0.5717891	-0.3996548	2.641564	0.3796101	0.2775787	2.708987	0.3934125	0.1495929	2.719431	0.3929652	0.07667457	2.727408	0.3902993	-0.1454573	2.742044	0.2474133	-0.4584453	2.65488	0.5359795	-0.4683295	2.605538	0.2416914	-0.3898278	2.644813	0.5780545	-0.4351103	2.642091	0.8252007	0.2310356	0.3542371	-0.3744095	0.4204806	-0.3355701	0.7864796	0.3033786	Tracked	Tracked
05/30 01:38:33.494 PM	1	-1.386042	-0.05257631	2.323863	-1.139146	-0.02001395	2.46705	-1.433289	-0.2780176	2.299575	-1.105958	-0.2494002	2.480647	-1.455672	-0.4816593	2.215272	-1.044091	-0.4720425	2.449638	-1.465985	-0.5559757	2.182411	-1.034989	-0.5496262	2.432452	-1.248087	0.1780761	2.329166	-1.275209	0.05491724	2.360728	-1.270491	-0.01197696	2.367406	-1.251704	-0.2153922	2.379809	-1.472104	-0.6132599	2.163557	-1.021377	-0.6082771	2.425293	-1.48353	-0.556711	2.157923	-1.065729	-0.5453612	2.399747	0.7276852	0.08894558	-0.6512495	-0.1960538	0.8535864	0.1045332	-0.506346	-0.06385098	Tracked	Tracked
05/30 01:38:33.495 PM	2	0.2165305	0.04884069	2.760541	0.5571876	0.04254406	2.707115	0.1585282	-0.1824957	2.79228	0.6379302	-0.1827725	2.75238	0.1865562	-0.3754078	2.696838	0.605077	-0.3736955	2.653431	0.2243236	-0.4139961	2.670058	0.5718747	-0.399363	2.640495	0.3795861	0.2775923	2.708995	0.3932154	0.1496023	2.719409	0.3928099	0.07667164	2.727391	0.3902311	-0.14548	2.742039	0.2453084	-0.4622988	2.661504	0.5370447	-0.4692411	2.610717	0.2416079	-0.3894616	2.642611	0.6166248	-0.3908858	2.622143	0.836656	0.225738	0.3465961	-0.3590547	0.6828774	-0.4319797	0.5708911	0.1454489	Tracked	Tracked
