timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/30 01:58:28.497 PM	2	-1.460985	-0.05475273	2.492646	-1.208359	-0.0241695	2.618919	-1.516252	-0.289464	2.470568	-1.169178	-0.3005076	2.626711	-1.599231	-0.4898187	2.419223	-1.104134	-0.5073937	2.573027	-1.635487	-0.5464825	2.417444	-1.114115	-0.5706053	2.5514	-1.347895	0.1961254	2.512149	-1.35025	0.06290556	2.525996	-1.346037	-0.005670188	2.531767	-1.328835	-0.2139591	2.541158	-1.672931	-0.6226197	2.401997	-1.095633	-0.6445062	2.550206	-1.67132	-0.5391066	2.422	-1.139678	-0.5560489	2.502959	-0.5178819	0.1398789	0.8079689	0.2437587	0.8792349	0.005892958	-0.4413956	-0.1791128	Tracked	Tracked
05/30 01:58:28.501 PM	4	0.07440832	0.04574083	3.289641	0.4170669	0.0397993	3.289137	-0.0001626678	-0.1562275	3.331769	0.496779	-0.1778807	3.373801	0.04160232	-0.356091	3.24026	0.4517079	-0.35736	3.256335	0.07739405	-0.3872599	3.226606	0.4058369	-0.4011422	3.21681	0.2451619	0.2672154	3.2526	0.246439	0.1469329	3.279985	0.2464896	0.07414018	3.286216	0.245997	-0.1468299	3.295839	0.1066454	-0.4461059	3.197495	0.3761688	-0.4724279	3.182902	0.06725357	-0.4331268	3.249286	0.3700169	-0.3658317	3.187872	-0.3159567	-0.2837867	0.846011	-0.322338	0.7988215	-0.1779594	-0.3935146	-0.418761	Tracked	Tracked
05/30 01:58:28.545 PM	2	-1.460868	-0.05463833	2.492534	-1.208293	-0.02420351	2.618889	-1.517642	-0.2927503	2.4704	-1.169125	-0.3004813	2.626776	-1.608873	-0.5040414	2.420042	-1.104119	-0.5073697	2.57305	-1.640377	-0.5523227	2.414826	-1.113202	-0.5718113	2.552071	-1.34787	0.1962855	2.51222	-1.350218	0.06303404	2.525993	-1.346	-0.005554394	2.531759	-1.328788	-0.2138823	2.541134	-1.662716	-0.6178892	2.387426	-1.095171	-0.6432208	2.549708	-1.69569	-0.5581583	2.412714	-1.137347	-0.5630522	2.506377	-0.4888672	0.1046063	0.8234365	0.268363	0.8720151	0.01288634	-0.4591457	-0.1691415	Tracked	Tracked
05/30 01:58:28.548 PM	4	0.07443516	0.04571709	3.289615	0.417096	0.03987444	3.289189	-0.0003016131	-0.1570606	3.331857	0.4968846	-0.1781939	3.373744	0.03545029	-0.3435655	3.247154	0.4510212	-0.3595291	3.255476	0.07590344	-0.3818681	3.230482	0.4053246	-0.4060221	3.212303	0.2451552	0.2672427	3.25261	0.2463827	0.1470323	3.280003	0.2464653	0.07420599	3.286227	0.2460173	-0.146814	3.29584	0.1041313	-0.4605271	3.201088	0.3816765	-0.4808619	3.184395	0.07484546	-0.3825676	3.248286	0.3693377	-0.3716535	3.184167	0.1502275	-0.09224139	0.898205	-0.4026797	0.779221	-0.1346057	-0.4360308	-0.4296198	Tracked	Tracked
05/30 01:58:28.588 PM	2	-1.459534	-0.05503869	2.491909	-1.208014	-0.02433809	2.618383	-1.517734	-0.2922257	2.47056	-1.169023	-0.3004537	2.626755	-1.609493	-0.5044493	2.420367	-1.103874	-0.5073145	2.573095	-1.641644	-0.554847	2.416962	-1.111654	-0.5711662	2.549222	-1.34771	0.1963996	2.512101	-1.349763	0.06313686	2.525795	-1.345565	-0.005471623	2.531518	-1.328396	-0.2138714	2.54074	-1.668592	-0.6412401	2.403737	-1.100163	-0.6462817	2.550715	-1.663378	-0.5428984	2.401579	-1.137435	-0.5458873	2.502467	-0.622779	0.1590291	0.7300644	0.2320821	0.8883378	0.02347488	-0.4197263	-0.1847558	Tracked	Tracked
05/30 01:58:28.590 PM	4	0.07438508	0.04569288	3.289585	0.4170888	0.0400687	3.28898	-0.0006331458	-0.156437	3.331928	0.4969338	-0.1776979	3.374105	0.03815605	-0.3477913	3.245106	0.4507521	-0.3587059	3.255054	0.07736789	-0.3875107	3.223181	0.4050179	-0.4087365	3.211592	0.2451828	0.2671293	3.252004	0.2464257	0.1468151	3.279891	0.2465208	0.07404587	3.286108	0.2461209	-0.1468655	3.295677	0.1007481	-0.4690315	3.195817	0.3795303	-0.4795213	3.179063	0.1160421	-0.3526401	3.203545	0.3689522	-0.3708875	3.184523	0.6603212	0.1214809	0.6286166	-0.392504	0.8011174	-0.1438319	-0.4109474	-0.410665	Tracked	Tracked
05/30 01:58:28.615 PM	2	-1.460088	-0.05453398	2.492016	-1.207967	-0.02438354	2.618375	-1.51859	-0.2927763	2.471054	-1.168883	-0.2996667	2.626701	-1.609599	-0.5041997	2.420548	-1.103827	-0.5066068	2.573277	-1.643462	-0.5535122	2.419838	-1.112131	-0.5705705	2.549988	-1.347721	0.1964076	2.512202	-1.349734	0.0631543	2.525799	-1.345525	-0.005450121	2.531513	-1.32831	-0.2138368	2.540688	-1.666518	-0.6311191	2.398283	-1.092382	-0.6454947	2.551948	-1.696179	-0.5589678	2.416572	-1.134157	-0.5766097	2.497947	-0.5460599	0.1643369	0.783559	0.2466723	0.8947307	0.01549329	-0.4072197	-0.1827271	Tracked	Tracked
05/30 01:58:28.621 PM	4	0.07440743	0.04571502	3.289562	0.4172425	0.03999823	3.288944	-0.0005049147	-0.1563767	3.331846	0.4969843	-0.1775563	3.374048	0.04038274	-0.3504866	3.243088	0.4587909	-0.353162	3.26716	0.07865939	-0.3845065	3.227446	0.4144605	-0.3932399	3.22309	0.2451659	0.2671083	3.252005	0.2464359	0.146865	3.280018	0.2465423	0.07408661	3.286203	0.246167	-0.1468444	3.295717	0.1006798	-0.4599659	3.206497	0.3969558	-0.4732734	3.195394	0.1159247	-0.3650505	3.21125	0.381	-0.3673642	3.190636	0.4442779	0.05350713	0.7875838	-0.4236343	0.7554196	-0.1208611	-0.4463339	-0.4642413	Tracked	Tracked
05/30 01:58:28.658 PM	2	-1.459301	-0.05465989	2.491604	-1.207903	-0.02440574	2.618264	-1.518748	-0.2924836	2.470963	-1.168884	-0.2995647	2.626684	-1.609836	-0.5038688	2.42014	-1.103793	-0.5064923	2.573246	-1.640293	-0.5506803	2.417066	-1.112111	-0.573539	2.549635	-1.347658	0.1964004	2.512309	-1.349575	0.06340342	2.525812	-1.345376	-0.005239891	2.531475	-1.32816	-0.2137	2.54049	-1.655452	-0.6330549	2.382936	-1.095984	-0.646168	2.547029	-1.666565	-0.5487384	2.3925	-1.138791	-0.5490202	2.502	-0.6411108	0.1687384	0.7123514	0.2303472	0.8939593	0.01643035	-0.4114037	-0.1769568	Tracked	Tracked
05/30 01:58:28.662 PM	4	0.07441087	0.04570056	3.289544	0.4172576	0.03990244	3.288793	-0.0002745237	-0.1548758	3.331953	0.4968742	-0.1780486	3.373439	0.04193629	-0.3506114	3.242322	0.4505048	-0.3595768	3.252439	0.07574081	-0.3839105	3.226327	0.4052833	-0.405799	3.211699	0.2451179	0.2671207	3.251973	0.2462954	0.1469157	3.280166	0.2464225	0.07412318	3.286309	0.2460942	-0.1468393	3.295739	0.09810742	-0.4600036	3.203489	0.3759426	-0.4808088	3.181231	0.07157179	-0.4481662	3.254333	0.3701638	-0.3756315	3.1791	-0.2106546	-0.2557258	0.8877631	-0.3195398	0.8148174	-0.1768246	-0.3721071	-0.4078504	Tracked	Tracked
