timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/29 01:41:38.711 PM	0	-1.055783	-0.07119273	2.7153	-0.7972083	-0.07175417	2.87986	-1.103744	-0.323349	2.67088	-0.7457796	-0.3498155	2.875239	-1.07369	-0.5350593	2.60468	-0.7098576	-0.5625309	2.817414	-1.08193	-0.5524001	2.591595	-0.6980582	-0.5719218	2.806457	-0.9391348	0.1854932	2.815438	-0.9501771	0.03861772	2.824605	-0.9482597	-0.0342997	2.826821	-0.9393114	-0.2560421	2.825079	-1.107605	-0.6224682	2.554798	-0.6524308	-0.6479494	2.799587	-1.120904	-0.5681806	2.567154	-0.7077279	-0.5926667	2.766334	-0.6642154	-0.07705406	0.6572628	0.347687	0.7466898	0.4866274	-0.4408532	-0.106285	Tracked	Tracked
05/29 01:41:38.717 PM	3	0.2001477	0.01225579	3.030085	0.5398751	-0.007969844	2.925559	0.1546219	-0.2533545	3.040023	0.5767578	-0.2082101	2.903782	0.09879276	-0.4399063	2.987818	0.4819895	-0.3665723	2.816353	0.07620687	-0.5169849	2.954968	0.4139657	-0.4201487	2.806739	0.404565	0.2713149	2.955399	0.3680452	0.1220889	2.977267	0.3671578	0.0479937	2.979223	0.3636816	-0.1772723	2.975763	0.06568932	-0.5838056	2.930794	0.3451698	-0.4496124	2.755076	0.09660294	-0.5138965	2.921336	0.4666416	-0.4865041	2.81025	0.8537763	-0.2106835	0.4638757	-0.1072276	0.5930862	-0.3328743	0.6750783	0.2858542	Tracked	Tracked
05/29 01:41:38.732 PM	0	-1.05651	-0.07101247	2.715386	-0.7975215	-0.07172642	2.879688	-1.104381	-0.3218489	2.669554	-0.7459306	-0.3499523	2.87507	-1.07415	-0.5337086	2.603984	-0.7059811	-0.5617169	2.815949	-1.081489	-0.5547599	2.594916	-0.6883436	-0.5633409	2.809786	-0.9392704	0.1853658	2.81551	-0.9502251	0.03848014	2.824824	-0.9483368	-0.0344104	2.826958	-0.9395209	-0.25612	2.825034	-1.105231	-0.6221729	2.556053	-0.640876	-0.6287788	2.803783	-1.119046	-0.5708567	2.571354	-0.6979199	-0.5941093	2.772143	0.7263625	0.01050432	-0.6401049	-0.2501057	0.5871713	0.6429701	-0.4455662	0.208063	Tracked	Tracked
05/29 01:41:38.735 PM	3	0.2009632	0.01256135	3.029893	0.540526	-0.007821128	2.926188	0.1553564	-0.2530779	3.040079	0.5768576	-0.2084684	2.903885	0.09691957	-0.4554917	2.985507	0.4823508	-0.3667709	2.816014	0.07768537	-0.5238813	2.953235	0.4142072	-0.4212142	2.808414	0.4051423	0.271271	2.955564	0.3682667	0.1222965	2.977268	0.3673871	0.04819085	2.979239	0.3638915	-0.1771216	2.975819	0.06969649	-0.591947	2.931929	0.3461792	-0.449537	2.760229	0.09408554	-0.5159192	2.920516	0.4604545	-0.4857249	2.810647	0.8753136	-0.2064099	0.4147962	-0.1384381	0.595315	-0.3218528	0.6756624	0.2923888	Tracked	Tracked
05/29 01:41:38.773 PM	0	-1.056489	-0.07101829	2.715347	-0.7974736	-0.07070878	2.878727	-1.104661	-0.3223052	2.669189	-0.746065	-0.3497471	2.875055	-1.073978	-0.5341924	2.603948	-0.7029698	-0.56095	2.815976	-1.079575	-0.5584091	2.601795	-0.6786134	-0.5550656	2.811332	-0.9395636	0.1853595	2.815591	-0.9502436	0.03844923	2.824848	-0.9483615	-0.03444209	2.826977	-0.9395754	-0.2561478	2.825017	-1.100949	-0.6291751	2.553218	-0.6408154	-0.584506	2.798719	-1.09247	-0.5149295	2.5916	-0.6986287	-0.5659707	2.787	0.8724414	-0.07858405	-0.4734831	-0.0921104	0.4777956	0.6874291	-0.395295	0.3780139	Tracked	Tracked
05/29 01:41:38.776 PM	3	0.2014079	0.01236078	3.030172	0.5410979	-0.007860946	2.926682	0.1553771	-0.2532398	3.040093	0.5776424	-0.2088302	2.90467	0.09813666	-0.4516019	2.986691	0.4833201	-0.3669457	2.816189	0.0787157	-0.5234479	2.950856	0.4167643	-0.4199758	2.809104	0.4057567	0.2710567	2.955719	0.3693042	0.1222233	2.976983	0.3683029	0.04816489	2.979014	0.3644267	-0.1770486	2.975743	0.07147366	-0.5901716	2.923161	0.3496586	-0.4493357	2.756018	0.09645766	-0.5167876	2.92129	0.4620925	-0.4844244	2.81216	0.7823392	-0.2302052	0.5681856	-0.110073	0.5871291	-0.3172323	0.6824833	0.2980936	Tracked	Tracked
05/29 01:41:38.808 PM	0	-1.056572	-0.07093024	2.715517	-0.7976644	-0.07077469	2.878669	-1.105161	-0.3219044	2.668847	-0.7461518	-0.3493125	2.875461	-1.074379	-0.535527	2.610897	-0.6961159	-0.5594386	2.817964	-1.07469	-0.5671439	2.616674	-0.6732609	-0.5493461	2.814573	-0.9400002	0.185309	2.815778	-0.9502507	0.03827877	2.82505	-0.9483823	-0.03460777	2.827165	-0.9396289	-0.2562595	2.825116	-1.092029	-0.6450139	2.58567	-0.6361548	-0.5777611	2.795328	-1.092065	-0.5443113	2.593191	-0.6797174	-0.579366	2.787273	0.911862	-0.04072148	-0.4004257	0.08067743	0.4169959	0.7098829	-0.3549269	0.4429532	Tracked	Tracked
05/29 01:41:38.809 PM	3	0.2021864	0.01251425	3.030478	0.5416586	-0.007760481	2.927435	0.1556174	-0.2530151	3.040286	0.5782993	-0.2090854	2.90526	0.09922067	-0.4505602	2.987596	0.4738324	-0.3607478	2.816553	0.07989151	-0.5235198	2.955734	0.4030245	-0.4152551	2.805899	0.4061161	0.2710431	2.955914	0.3702549	0.122186	2.977612	0.3692137	0.04814609	2.979604	0.3651489	-0.177018	2.976211	0.0740417	-0.5878973	2.923074	0.3376635	-0.4453041	2.757645	0.09666935	-0.521341	2.923215	0.4473272	-0.4829806	2.808	0.8284384	-0.2080695	0.508888	-0.1069108	0.6378177	-0.3589512	0.6293153	0.2613517	Tracked	Tracked
05/29 01:41:38.851 PM	0	-1.056687	-0.0708568	2.715544	-0.7979124	-0.07079799	2.87922	-1.105859	-0.321316	2.668176	-0.7463384	-0.3493299	2.876042	-1.074211	-0.5351418	2.611645	-0.6876914	-0.5579078	2.821137	-1.067361	-0.5606622	2.635973	-0.6664041	-0.5439038	2.815014	-0.9401851	0.1853	2.815767	-0.9502566	0.03815728	2.825214	-0.9484019	-0.03470968	2.827285	-0.9396711	-0.2563029	2.825129	-1.073807	-0.6437377	2.635881	-0.6249816	-0.5677097	2.79528	-1.092809	-0.53104	2.602923	-0.6914869	-0.5599893	2.8021	0.8509207	-0.04855495	-0.3622132	0.3773302	0.3264484	0.7478128	-0.3553049	0.4560327	Tracked	Tracked
05/29 01:41:38.857 PM	3	0.2029161	0.01236126	3.030735	0.5427169	-0.008022687	2.928204	0.1559056	-0.2531075	3.04046	0.5790705	-0.2091392	2.905772	0.100417	-0.4486937	2.988934	0.4737034	-0.359857	2.816405	0.08033562	-0.5216758	2.957176	0.4027955	-0.4141056	2.806	0.4067229	0.2708129	2.95627	0.3712952	0.1217797	2.978549	0.3702239	0.04777904	2.980457	0.366011	-0.1772701	2.976828	0.07561184	-0.5903428	2.928912	0.3399867	-0.4476278	2.763841	0.09867705	-0.5278931	2.921834	0.4508039	-0.4811741	2.810036	0.7918919	-0.2179386	0.5634279	-0.08921318	0.6319345	-0.3566836	0.6343734	0.2664695	Tracked	Tracked
