timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/29 01:36:12.524 PM	4	-0.9774925	-0.09422185	2.651	-0.7590567	-0.07954301	2.623415	-1.020042	-0.3493604	2.614368	-0.7521433	-0.3696513	2.555479	-1.060366	-0.5733815	2.591246	-0.8157227	-0.5854356	2.508165	-1.092537	-0.6343262	2.606269	-0.8178192	-0.5794553	2.554812	-0.8525339	0.1953871	2.729527	-0.8673904	0.06386432	2.708175	-0.8714491	-0.01467268	2.710619	-0.8802409	-0.2534363	2.709924	-1.113572	-0.6504825	2.611495	-0.8144956	-0.6552304	2.537437	-1.047196	-0.6434943	2.604358	-0.8777617	-0.5489053	2.548322	0.5849088	-0.05536026	0.768057	0.2547652	0.1036737	0.7353418	0.6524826	0.1509657	Inferred	Tracked
05/29 01:36:12.531 PM	5	0.3277007	0.03418084	3.020233	0.6342928	0.006261945	2.855587	0.2575254	-0.1728053	3.114222	0.7430087	-0.1803243	2.83507	0.2526578	-0.4034306	3.044678	0.6969824	-0.3642394	2.80372	0.2574379	-0.4509026	3.021144	0.6523843	-0.4282453	2.807325	0.4955852	0.2454981	2.866879	0.4918788	0.1101383	2.914224	0.4857851	0.03940419	2.925346	0.4655282	-0.1755666	2.949705	0.2656228	-0.516691	2.992096	0.6121225	-0.468085	2.783239	0.2298144	-0.4479803	3.016118	0.6125633	-0.4080251	2.851424	-0.5138434	-0.2174666	0.8259104	0.08090242	-0.2653389	0.1065204	0.9161841	0.2808122	Tracked	Tracked
05/29 01:36:12.553 PM	4	-0.9825175	-0.09411968	2.654029	-0.7588118	-0.07876725	2.625117	-1.02059	-0.3482829	2.613695	-0.7438558	-0.3585813	2.568057	-1.063533	-0.5716538	2.58847	-0.8118007	-0.5708841	2.509529	-1.089273	-0.6363856	2.599783	-0.8112317	-0.6359061	2.552211	-0.8553144	0.1962753	2.731623	-0.8673659	0.06386337	2.709185	-0.87152	-0.01453916	2.711646	-0.8807207	-0.252853	2.710865	-1.1103	-0.6522828	2.604515	-0.8299358	-0.6899341	2.595223	-1.045043	-0.6444936	2.601316	-0.7869456	-0.6104451	2.580167	0.5912352	-0.04722359	0.780416	0.1978937	0.2627398	0.2764357	0.9213834	0.07485815	Inferred	Tracked
05/29 01:36:12.557 PM	5	0.327627	0.03414336	3.020235	0.6341672	0.006291483	2.855597	0.2573836	-0.1725482	3.114085	0.7429123	-0.1804019	2.835123	0.2526483	-0.403484	3.044615	0.6970654	-0.3643576	2.803766	0.258341	-0.4537155	3.019805	0.6524525	-0.4282329	2.807528	0.4955127	0.2457251	2.866942	0.4919277	0.1101789	2.914303	0.4858103	0.03944045	2.925426	0.4654925	-0.1755383	2.949801	0.2640705	-0.5176468	2.989292	0.616322	-0.466335	2.776706	0.2325136	-0.4576764	3.011288	0.6122913	-0.4077792	2.851064	-0.5337197	-0.2178537	0.8131106	0.08083457	-0.2737869	0.1103142	0.913499	0.2799843	Tracked	Tracked
05/29 01:36:12.579 PM	4	-0.9817836	-0.09376866	2.654291	-0.7580674	-0.07841739	2.626908	-1.021214	-0.3470482	2.613456	-0.7401974	-0.352433	2.573056	-1.065804	-0.5698525	2.585037	-0.8093414	-0.5635517	2.510967	-1.085982	-0.6367926	2.594823	-0.8125376	-0.6298383	2.554819	-0.8580679	0.1970014	2.732973	-0.8675854	0.06405727	2.710511	-0.8717759	-0.01420022	2.712847	-0.8811566	-0.2521084	2.711614	-1.107014	-0.6526842	2.599555	-0.8271856	-0.6831799	2.590286	-1.04288	-0.6452358	2.595423	-0.785623	-0.6096358	2.587006	0.5963513	-0.03153516	0.7864261	0.1578124	0.247164	0.2727306	0.9249753	0.0945975	Inferred	Tracked
05/29 01:36:12.582 PM	5	0.3274915	0.0341196	3.020355	0.6341733	0.006171005	2.855686	0.2572105	-0.1724592	3.113981	0.742663	-0.180084	2.835213	0.2525739	-0.4037054	3.044423	0.6970682	-0.3640849	2.803725	0.2581703	-0.451653	3.021526	0.6516955	-0.4269208	2.808583	0.4954065	0.2461241	2.867344	0.4918017	0.1103113	2.914412	0.485688	0.03955166	2.925522	0.4653956	-0.1754879	2.949852	0.2656204	-0.5197663	2.999033	0.6165394	-0.4665036	2.777706	0.2265023	-0.4385557	3.014	0.6128156	-0.403791	2.851715	-0.5461949	-0.2123041	0.8064622	0.078846	-0.285169	0.1234686	0.9073322	0.2831651	Tracked	Tracked
05/29 01:36:12.614 PM	4	-0.9816294	-0.09324906	2.654879	-0.7495409	-0.07884408	2.636509	-1.020663	-0.3424283	2.612499	-0.7373069	-0.3501948	2.577381	-1.06493	-0.5653527	2.584471	-0.8074604	-0.5604524	2.513116	-1.082938	-0.6333762	2.590493	-0.8139017	-0.6214345	2.554657	-0.861727	0.1970685	2.734187	-0.8680396	0.06378905	2.712829	-0.8723425	-0.01427597	2.714963	-0.8820923	-0.2516809	2.713043	-1.103973	-0.6492755	2.595222	-0.8321315	-0.6837452	2.598396	-1.039563	-0.6420084	2.589912	-0.7851207	-0.6044381	2.588546	0.5947834	-0.04283553	0.7923514	0.1287524	0.2749798	0.2681411	0.9143592	0.1281944	Inferred	Tracked
05/29 01:36:12.618 PM	5	0.3273759	0.0340213	3.020352	0.6341106	0.0061682	2.855728	0.2571508	-0.1723547	3.114005	0.7425707	-0.1804736	2.835293	0.2525384	-0.4037034	3.044442	0.6968253	-0.3644315	2.803746	0.2564368	-0.4517355	3.020263	0.6510953	-0.4282743	2.806766	0.4954073	0.2463123	2.86737	0.4915235	0.1103733	2.914536	0.4854223	0.03962947	2.925634	0.4651806	-0.1753747	2.949918	0.2639208	-0.5173504	2.987577	0.6122406	-0.468167	2.783739	0.2289532	-0.448513	3.016601	0.6120615	-0.4018363	2.851989	-0.4923018	-0.217693	0.8384957	0.08469713	-0.3125161	0.1194052	0.8991743	0.2820669	Tracked	Tracked
05/29 01:36:12.663 PM	4	-1.003207	-0.08723264	2.677883	-0.7478058	-0.07838494	2.640412	-1.01967	-0.3422745	2.61096	-0.7361459	-0.3458138	2.581811	-1.065355	-0.5648544	2.582488	-0.8025411	-0.5567171	2.515022	-1.081268	-0.6336285	2.585246	-0.8172363	-0.6184725	2.553364	-0.8659828	0.197792	2.735792	-0.868595	0.06390043	2.714306	-0.8730214	-0.01400044	2.716331	-0.8833019	-0.2508389	2.714044	-1.102302	-0.6495228	2.589975	-0.8229043	-0.6787683	2.594648	-1.03789	-0.6422493	2.584668	-0.786505	-0.5986458	2.589769	0.5927559	-0.05189045	0.797119	0.1027092	0.2301413	0.2372455	0.9291912	0.1653876	Inferred	Tracked
05/29 01:36:12.666 PM	5	0.327192	0.03398018	3.020478	0.6341428	0.006082301	2.855801	0.2568022	-0.1721839	3.113871	0.7424638	-0.1806297	2.835499	0.2521844	-0.4053525	3.043621	0.6964114	-0.3645333	2.804116	0.2581519	-0.4538171	3.020097	0.6522417	-0.4281122	2.80771	0.4950695	0.2466223	2.867729	0.4912745	0.1104808	2.914646	0.4851925	0.039717	2.92574	0.4650181	-0.1753441	2.95	0.2695501	-0.5245748	2.99645	0.6170601	-0.4668957	2.780039	0.2252599	-0.4439553	3.0245	0.6111039	-0.4070279	2.850808	-0.4708127	-0.2225151	0.8517132	0.05836911	-0.300222	0.1170645	0.9055697	0.2758736	Tracked	Tracked
