timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/29 01:50:20.786 PM	2	-0.03979727	0.02924652	3.306769	0.3068635	0.02537163	3.285713	-0.1250084	-0.1832749	3.354262	0.4852821	-0.1304853	3.25244	-0.1482508	-0.3673403	3.342623	0.6144393	-0.2271267	3.169204	-0.1308646	-0.4564508	3.315999	0.6684963	-0.2575777	3.108556	0.1406128	0.2681247	3.247179	0.1400762	0.1265199	3.286521	0.1369082	0.05604051	3.290307	0.1269386	-0.1582086	3.291794	-0.105416	-0.5158652	3.287786	0.7104262	-0.2952769	3.031297	-0.06721902	-0.4364251	3.264572	0.6613933	-0.2830719	3.02965	0.8229367	-0.0006567941	0.5419332	-0.1705381	0.6527863	0.5594324	-0.4993547	-0.107472	Tracked	Tracked
05/29 01:50:20.792 PM	3	-1.134203	-0.08045544	2.798564	-0.8346527	-0.06935562	2.908697	-1.179136	-0.3346241	2.78742	-0.784851	-0.3427396	2.926411	-1.127109	-0.5600644	2.728734	-0.790352	-0.576627	2.890514	-1.127203	-0.569115	2.720727	-0.79756	-0.5808175	2.884548	-0.9661849	0.1266836	2.786644	-0.9918097	0.001376038	2.849877	-0.9930716	-0.06511681	2.865105	-0.9934584	-0.266932	2.900911	-1.122744	-0.6447527	2.725644	-0.8011271	-0.6534462	2.884988	-1.163936	-0.5612865	2.704	-0.8316076	-0.5580546	2.880647	-0.5331507	-0.2886922	0.7682534	0.2054114	-0.5534456	0.01561997	0.6309347	0.5434846	Tracked	Tracked
05/29 01:50:20.830 PM	2	-0.03972841	0.02919292	3.307012	0.3069253	0.02540047	3.285742	-0.1252565	-0.1831378	3.354699	0.485289	-0.130516	3.252429	-0.1479986	-0.3671782	3.342655	0.6143499	-0.2271426	3.169283	-0.1309536	-0.4562796	3.314736	0.6695274	-0.2595324	3.102215	0.1406484	0.2680289	3.247768	0.140327	0.1265122	3.287869	0.1371409	0.05606086	3.291524	0.1271052	-0.1581294	3.292614	-0.1069076	-0.5152967	3.287997	0.7104722	-0.3006027	3.029628	-0.06668678	-0.4474121	3.25425	0.6640086	-0.2877719	3.031201	0.8478679	0.002603407	0.5004901	-0.174994	0.5804609	0.5676915	-0.5811899	-0.05486191	Tracked	Tracked
05/29 01:50:20.832 PM	3	-1.133507	-0.08018304	2.799415	-0.8359023	-0.07141758	2.907517	-1.179784	-0.3345374	2.786748	-0.7877729	-0.3447461	2.926967	-1.126539	-0.5594264	2.726783	-0.7903937	-0.5785662	2.889839	-1.122873	-0.5671477	2.715129	-0.7999891	-0.5782989	2.881401	-0.9661668	0.123292	2.783453	-0.9929935	-0.00134271	2.84688	-0.9942352	-0.06757963	2.86268	-0.9945512	-0.2686229	2.90016	-1.119581	-0.6378534	2.718982	-0.8031122	-0.6448229	2.883626	-1.161655	-0.5852056	2.702333	-0.8316911	-0.5745592	2.867375	-0.3799812	-0.4775731	0.7891393	0.0692626	-0.6215322	0.2599337	0.321309	0.6655018	Tracked	Tracked
05/29 01:50:20.874 PM	2	-0.03969721	0.02921908	3.307213	0.3071044	0.02544487	3.286204	-0.1250529	-0.1830602	3.355276	0.4853567	-0.1305552	3.252422	-0.1480166	-0.3670807	3.34279	0.61439	-0.2271773	3.16927	-0.130171	-0.457715	3.315205	0.6908727	-0.2703022	3.078869	0.1406783	0.2679883	3.248065	0.1404985	0.1264367	3.287927	0.1372926	0.05599713	3.291592	0.1272017	-0.1581641	3.292696	-0.1031745	-0.5170105	3.296647	0.7204	-0.3000399	3.03542	-0.07060021	-0.4479904	3.267272	0.6622446	-0.2847796	3.030319	0.8066021	-0.006397759	0.565211	-0.1728839	0.6587563	0.5581284	-0.486971	-0.1318794	Tracked	Tracked
05/29 01:50:20.876 PM	3	-1.135651	-0.08345363	2.797978	-0.836749	-0.07265555	2.906802	-1.181738	-0.3325476	2.785714	-0.7889941	-0.345403	2.927571	-1.12457	-0.5561379	2.723962	-0.7917887	-0.5789583	2.888345	-1.110796	-0.5636578	2.711142	-0.8061227	-0.575656	2.874992	-0.9668164	0.1192955	2.779794	-0.9938143	-0.004220141	2.844262	-0.9951136	-0.07025064	2.860507	-0.9955792	-0.2706303	2.899421	-1.11265	-0.6265892	2.70221	-0.8129295	-0.6425954	2.871578	-1.147064	-0.5702364	2.677546	-0.8327745	-0.5599912	2.8572	0.7415316	0.5375758	-0.3683521	-0.1595619	-0.5937225	0.3092345	0.2537335	0.6982026	Tracked	Tracked
05/29 01:50:20.905 PM	2	-0.03952477	0.02932673	3.30817	0.3072505	0.02538573	3.286581	-0.1250802	-0.1831333	3.35542	0.4853128	-0.1308254	3.252731	-0.1480471	-0.3670866	3.342891	0.6143324	-0.227206	3.169522	-0.1290116	-0.4575526	3.318081	0.6683659	-0.2574172	3.109342	0.1410177	0.2684806	3.248353	0.1405149	0.1264348	3.287947	0.1373249	0.05599423	3.291654	0.1273	-0.15817	3.293014	-0.1024838	-0.5159695	3.28534	0.7103325	-0.2805512	3.033209	-0.0693439	-0.4476583	3.273156	0.6607161	-0.286612	3.031416	0.8045625	0.006263847	0.5703015	-0.1655179	0.6265754	0.564873	-0.5313801	-0.07718094	Tracked	Tracked
05/29 01:50:20.911 PM	3	-1.136897	-0.08553889	2.796689	-0.8375261	-0.07329734	2.905967	-1.188176	-0.3260387	2.787684	-0.7903366	-0.3458741	2.928912	-1.114456	-0.5419309	2.713994	-0.7951272	-0.5784397	2.882809	-1.101003	-0.5498323	2.704161	-0.809321	-0.5706178	2.86506	-0.9673443	0.1152403	2.776822	-0.9943519	-0.006986557	2.842547	-0.995712	-0.07281081	2.859042	-0.9963567	-0.2725263	2.898893	-1.098538	-0.6077746	2.685343	-0.8175805	-0.631858	2.862206	-1.127128	-0.5439132	2.659656	-0.8043358	-0.5673725	2.825948	0.7836523	0.5183033	-0.3164067	-0.1309103	-0.5465575	0.2635322	0.196354	0.7702408	Tracked	Tracked
05/29 01:50:20.949 PM	2	-0.03952831	0.0293185	3.308249	0.3074212	0.02545527	3.286911	-0.1250667	-0.1831631	3.355452	0.4853468	-0.1308842	3.252768	-0.1474447	-0.3678994	3.343512	0.6144965	-0.2274066	3.169617	-0.129243	-0.4576697	3.316375	0.6878354	-0.2706913	3.077471	0.1411629	0.2686045	3.24861	0.1404993	0.1264034	3.287972	0.1373045	0.05596397	3.291701	0.1272523	-0.1581867	3.293158	-0.1036858	-0.5161498	3.289586	0.7135573	-0.295671	3.021458	-0.07036687	-0.4505283	3.2804	0.6597371	-0.2855123	3.031465	0.7558474	-0.01820792	0.6312976	-0.172703	0.5943744	0.5668059	-0.5649838	-0.0790152	Tracked	Tracked
05/29 01:50:20.957 PM	3	-1.138281	-0.08661599	2.795854	-0.8379264	-0.07380772	2.905397	-1.193047	-0.322198	2.790043	-0.791479	-0.3399807	2.933261	-1.101055	-0.5260941	2.701121	-0.8007302	-0.5686749	2.868026	-1.09093	-0.5294085	2.700369	-0.8137096	-0.5928673	2.839042	-0.9674326	0.1114486	2.772912	-0.9957535	-0.01068399	2.838152	-0.9968577	-0.0759628	2.855586	-0.9969191	-0.2741596	2.897875	-1.071156	-0.5889205	2.705945	-0.8329133	-0.6196813	2.852266	-1.103172	-0.5289469	2.635243	-0.8061188	-0.5808761	2.805	0.7753672	0.5734739	-0.232296	0.1263806	0.8708493	-0.2717821	0.2112281	-0.3509113	Tracked	Tracked
05/29 01:50:20.982 PM	2	-0.03937461	0.02941566	3.308945	0.3074542	0.0254302	3.2875	-0.1246247	-0.1832415	3.355964	0.4853644	-0.1308663	3.252754	-0.1475842	-0.3676258	3.343835	0.6152151	-0.2277183	3.169262	-0.130268	-0.4558345	3.318863	0.6704538	-0.2595396	3.103838	0.1414269	0.2688583	3.249182	0.1409557	0.1265253	3.288052	0.1376816	0.05605291	3.291833	0.1274613	-0.1581736	3.293404	-0.1069626	-0.5163129	3.294211	0.7113439	-0.2979796	3.030879	-0.06983942	-0.4445608	3.273564	0.6592953	-0.2866826	3.040634	0.7965982	-0.004008894	0.5815195	-0.165077	0.5578905	0.5702087	-0.6024417	-0.02615581	Tracked	Tracked
05/29 01:50:20.987 PM	3	-1.139243	-0.08753235	2.795274	-0.8389515	-0.07523651	2.903703	-1.210258	-0.3106347	2.79873	-0.7912339	-0.3345945	2.938153	-1.09779	-0.5048443	2.710616	-0.8087516	-0.55647	2.851318	-1.08183	-0.5104705	2.697823	-0.8305149	-0.5727571	2.826463	-0.9674716	0.1081367	2.768966	-0.9961387	-0.01372677	2.834284	-0.9973089	-0.07874861	2.852309	-0.997467	-0.2759874	2.896551	-1.060758	-0.5878872	2.71286	-0.8459178	-0.5920587	2.831097	-1.089667	-0.4910941	2.621743	-0.8112361	-0.5593897	2.787125	0.7953057	0.4774968	-0.009622858	-0.3733536	0.8209112	-0.4379795	0.2172551	-0.2950916	Tracked	Tracked
