timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/29 01:52:23.519 PM	4	-0.534674	-0.07668235	3.01299	-0.2275122	-0.07752123	3.089246	-0.4685946	-0.3409232	2.904641	-0.2078459	-0.2813809	3.17092	-0.4743533	-0.5513968	2.88059	-0.3903692	-0.4128019	2.984097	-0.4761729	-0.5593567	2.886302	-0.3801793	-0.4473342	2.944902	-0.3944172	0.1770747	3.055392	-0.3827517	0.03632049	3.073714	-0.3815992	-0.03276474	3.075687	-0.3765808	-0.2427837	3.073229	-0.4784761	-0.5809928	2.921762	-0.443212	-0.505792	2.906897	-0.4932401	-0.5493273	2.848301	-0.4239838	-0.391756	2.893143	0.8774999	-0.2037063	-0.3597328	0.2430839	0.877696	0.2057734	-0.2325238	-0.3650204	Tracked	Tracked
05/29 01:52:23.551 PM	4	-0.5354425	-0.07763997	3.01527	-0.2270921	-0.07747874	3.087583	-0.4688265	-0.3412122	2.904128	-0.2061437	-0.2825765	3.170723	-0.4760064	-0.5516839	2.880748	-0.3899203	-0.4123432	2.983942	-0.4776539	-0.558821	2.884417	-0.3800918	-0.4480113	2.944624	-0.4007473	0.1718497	3.053377	-0.3821916	0.03558346	3.073401	-0.3811311	-0.03348667	3.075342	-0.3764269	-0.2433827	3.072802	-0.4782131	-0.5806614	2.920095	-0.4440383	-0.5067375	2.912314	-0.4919649	-0.5494398	2.849092	-0.4079503	-0.3830877	2.899471	0.8640925	-0.196901	-0.4346799	0.1600863	0.8719562	0.2116346	-0.2646204	-0.3533827	Tracked	Tracked
05/29 01:52:23.595 PM	4	-0.534901	-0.077728	3.014935	-0.2267584	-0.07736651	3.08504	-0.4689007	-0.3411009	2.9037	-0.2048866	-0.2834853	3.170588	-0.478057	-0.5515151	2.880666	-0.3891771	-0.4121719	2.983518	-0.481265	-0.5598207	2.88541	-0.3799334	-0.4479815	2.944618	-0.404846	0.1699456	3.053071	-0.3813439	0.03441372	3.072289	-0.3804234	-0.0345552	3.074351	-0.3761496	-0.244076	3.072144	-0.4741431	-0.5805442	2.91943	-0.4449155	-0.5079198	2.918935	-0.4960126	-0.5485891	2.845333	-0.4159767	-0.3848078	2.900315	0.9011856	-0.2385222	-0.3154309	0.1774123	0.7983118	0.2750569	-0.4430315	-0.301272	Tracked	Tracked
05/29 01:52:23.621 PM	4	-0.5356663	-0.0806631	3.017832	-0.2266226	-0.07789732	3.084017	-0.4691113	-0.3421432	2.903441	-0.2039509	-0.2841707	3.16941	-0.4905523	-0.5543227	2.887262	-0.3873028	-0.4141503	2.982281	-0.482217	-0.5643593	2.89248	-0.3815122	-0.4542681	2.947078	-0.4085459	0.1657801	3.053478	-0.3814244	0.03405746	3.072025	-0.3805164	-0.03499408	3.074086	-0.3763364	-0.2447608	3.071885	-0.4748378	-0.5818835	2.924816	-0.4438745	-0.5194699	2.921891	-0.4969576	-0.5544161	2.853333	-0.4175143	-0.3930544	2.908846	0.8426687	0.2085109	-0.3834659	0.3152564	0.7658229	0.2483727	-0.5358638	-0.2543153	Tracked	Tracked
05/29 01:52:23.659 PM	4	-0.5356227	-0.08080164	3.018075	-0.2261095	-0.07739047	3.080297	-0.4697989	-0.3443772	2.906358	-0.2027132	-0.2842152	3.164707	-0.4884426	-0.5543315	2.888645	-0.3877879	-0.4143321	2.979466	-0.4792611	-0.5583221	2.883653	-0.3809437	-0.4546089	2.944322	-0.411616	0.1629944	3.053709	-0.3813094	0.03359146	3.071489	-0.3804192	-0.03549127	3.073599	-0.3763323	-0.245299	3.07153	-0.4743913	-0.5808426	2.920931	-0.4440276	-0.515468	2.918918	-0.4925524	-0.5500653	2.848069	-0.4181343	-0.3917376	2.897578	0.8094585	0.5397123	-0.1521258	-0.1741991	0.8715482	0.189408	-0.3377765	-0.3007248	Tracked	Tracked
05/29 01:52:23.695 PM	4	-0.5357543	-0.08091008	3.019043	-0.2260386	-0.07767835	3.080034	-0.4706113	-0.3444544	2.906809	-0.2698926	-0.2858182	3.07527	-0.4885413	-0.5544111	2.887333	-0.4427333	-0.4561496	2.913785	-0.4756118	-0.5595998	2.887528	-0.4733573	-0.5144418	2.881645	-0.4134313	0.1616043	3.053209	-0.381004	0.03297013	3.070974	-0.3802086	-0.03608511	3.073122	-0.3764015	-0.2457917	3.071138	-0.4705142	-0.5809575	2.921433	-0.5000361	-0.5538163	2.863563	-0.4945132	-0.5503844	2.850537	-0.4852328	-0.4696229	2.851846	-0.4633646	-0.3062991	0.6866528	-0.4690224	0.8748744	-0.1147613	-0.3638321	-0.2984141	Tracked	Tracked
05/29 01:52:23.725 PM	4	-0.535928	-0.08127952	3.019834	-0.2258857	-0.07708316	3.078762	-0.4697549	-0.3439009	2.905815	-0.3384013	-0.2864629	2.986743	-0.4885681	-0.5537716	2.886232	-0.4620834	-0.4744267	2.897252	-0.4765351	-0.5597725	2.888431	-0.4721362	-0.5138716	2.88338	-0.4155944	0.1605297	3.05344	-0.3812246	0.03254222	3.070273	-0.3804052	-0.03649236	3.072499	-0.3765678	-0.2461028	3.070721	-0.4785852	-0.5811253	2.922428	-0.4980944	-0.5582632	2.870384	-0.4908876	-0.55028	2.850316	-0.4943869	-0.4724612	2.861636	-0.5230665	-0.2458244	0.668296	-0.4683505	0.8344595	-0.01557525	-0.5121422	-0.2028425	Tracked	Tracked
05/29 01:52:23.766 PM	4	-0.5360177	-0.08133932	3.020847	-0.2257967	-0.07574288	3.076376	-0.4682309	-0.3439644	2.907885	-0.2674436	-0.2834947	3.074719	-0.4884788	-0.5535296	2.885036	-0.432483	-0.4592928	2.910786	-0.4755837	-0.5589153	2.886573	-0.4694592	-0.5146578	2.884395	-0.4165602	0.1600789	3.053279	-0.3812692	0.03218925	3.070019	-0.3804558	-0.03682431	3.072244	-0.3766581	-0.246346	3.070471	-0.4662382	-0.5805752	2.919435	-0.4955313	-0.5558751	2.867422	-0.4964186	-0.5518799	2.857966	-0.4873413	-0.4701192	2.854999	-0.5100027	-0.2863053	0.6568396	-0.4759077	0.8396016	-0.1559176	-0.4261501	-0.2985882	Tracked	Tracked
05/29 01:52:23.798 PM	4	-0.5363588	-0.08155561	3.021669	-0.2255093	-0.07559334	3.075112	-0.4682981	-0.3438253	2.907955	-0.2673159	-0.2832981	3.073677	-0.4885145	-0.5534153	2.88548	-0.4398766	-0.4431368	2.90275	-0.4741996	-0.5599611	2.889241	-0.4690926	-0.5025613	2.88675	-0.4170842	0.1597113	3.053282	-0.3813284	0.03192614	3.069166	-0.3804388	-0.03707769	3.071484	-0.3764818	-0.2465489	3.069937	-0.4740637	-0.5804449	2.918931	-0.4941965	-0.5558735	2.869048	-0.49158	-0.5522289	2.856507	-0.4898068	-0.4586385	2.862	-0.5654772	-0.253801	0.6184423	-0.4830628	0.808927	-0.1187002	-0.5308372	-0.2230679	Tracked	Tracked
05/29 01:52:23.839 PM	4	-0.5363346	-0.0817622	3.021943	-0.2254429	-0.07532047	3.074624	-0.4684553	-0.3440804	2.90824	-0.2674541	-0.2834944	3.072354	-0.4595041	-0.5630093	2.899129	-0.4398253	-0.4432744	2.902614	-0.4635644	-0.5854942	2.921722	-0.4613953	-0.5124428	2.898003	-0.4181994	0.1589763	3.052966	-0.3813782	0.0314814	3.068448	-0.3804596	-0.03751248	3.070759	-0.3764412	-0.246918	3.069209	-0.4534426	-0.6404523	2.940402	-0.4936503	-0.5572307	2.872666	-0.4864289	-0.5638571	2.875	-0.4781595	-0.4511716	2.855308	0.8439196	-0.2162244	-0.3710477	0.3215124	0.9175591	-0.1276815	-0.3666745	-0.08562989	Inferred	Tracked
05/29 01:52:23.871 PM	4	-0.5368213	-0.08176178	3.023001	-0.2252759	-0.07471214	3.072544	-0.4682481	-0.343344	2.907837	-0.2675501	-0.2835087	3.070945	-0.4596272	-0.5626812	2.89913	-0.4326015	-0.4642482	2.91285	-0.4648417	-0.5780488	2.915574	-0.4684286	-0.5159454	2.887841	-0.4188372	0.158671	3.052508	-0.3813559	0.03118209	3.06749	-0.3804226	-0.03777261	3.069981	-0.3763967	-0.2470544	3.068865	-0.4539536	-0.6091829	2.942927	-0.4936615	-0.5563537	2.865137	-0.4788733	-0.5894136	2.924333	-0.4797728	-0.4691122	2.857347	0.6697523	-0.3556652	-0.6196874	0.202291	0.8518373	-0.1728284	-0.3952891	-0.2970693	Inferred	Tracked
05/29 01:52:23.905 PM	4	-0.5369896	-0.08199851	3.023386	-0.2251911	-0.07477807	3.072209	-0.4682566	-0.3437668	2.908812	-0.2675948	-0.2837013	3.070505	-0.4895427	-0.553402	2.889698	-0.4395806	-0.4449009	2.904519	-0.4729769	-0.561875	2.891336	-0.4684494	-0.5035313	2.887634	-0.4194412	0.1580101	3.051737	-0.3814359	0.03093883	3.067128	-0.3804872	-0.03801846	3.069626	-0.3764269	-0.2472813	3.068557	-0.4843363	-0.5912298	2.93342	-0.4927055	-0.5543082	2.865996	-0.4848285	-0.5890178	2.922489	-0.4815171	-0.4568294	2.858371	-0.2923437	-0.1300458	0.8008384	-0.5062422	0.8683586	-0.1419161	-0.4245746	-0.2134235	Tracked	Tracked
05/29 01:52:23.945 PM	4	-0.5364608	-0.08210065	3.023136	-0.2251774	-0.0753166	3.072446	-0.4678833	-0.3442034	2.909334	-0.2673577	-0.2845845	3.070662	-0.479156	-0.5545691	2.887547	-0.429735	-0.468724	2.913805	-0.4712163	-0.5618728	2.892118	-0.467085	-0.5196639	2.888108	-0.4197192	0.1576856	3.051081	-0.3811683	0.03074221	3.066466	-0.3802335	-0.03822552	3.069035	-0.3762312	-0.2474879	3.068172	-0.4879758	-0.590811	2.931418	-0.4926255	-0.5581124	2.865589	-0.4997619	-0.553511	2.862	-0.4816706	-0.4753214	2.853273	-0.6120438	-0.09658249	0.6611184	-0.4230801	0.862454	-0.1927167	-0.3601	-0.2989337	Tracked	Tracked
05/29 01:52:23.973 PM	4	-0.5364089	-0.08286893	3.022586	-0.2249331	-0.07517748	3.071199	-0.5943177	-0.3242854	3.075656	-0.3376066	-0.2860464	2.983543	-0.4729222	-0.5122663	2.889076	-0.4444441	-0.4829443	2.90032	-0.4696541	-0.532194	2.886015	-0.4676946	-0.5200753	2.886967	-0.4198793	0.1575307	3.050613	-0.3810888	0.03024611	3.064883	-0.3801253	-0.03869053	3.067674	-0.3760818	-0.2478348	3.067403	-0.4688161	-0.5625139	2.881481	-0.4959587	-0.5623669	2.873761	-0.4739334	-0.5755219	2.89425	-0.4834466	-0.4763907	2.855455	-0.2627366	-0.09397607	0.9585446	-0.05770712	0.8585417	-0.1746553	-0.4102096	-0.2532386	Tracked	Tracked
05/29 01:52:24.011 PM	4	-0.5362256	-0.08292212	3.022487	-0.2245546	-0.07503798	3.0697	-0.594309	-0.3242984	3.075656	-0.2664685	-0.2854548	3.06758	-0.4745478	-0.5119175	2.888399	-0.4290709	-0.4727813	2.915079	-0.4676691	-0.5330514	2.884701	-0.4596162	-0.5107073	2.894147	-0.4200163	0.1574305	3.050371	-0.3808744	0.03002215	3.064287	-0.3799126	-0.03892153	3.06709	-0.3758892	-0.248065	3.066895	-0.4673475	-0.5639895	2.881437	-0.4940527	-0.5599366	2.875537	-0.4943701	-0.5577231	2.865778	-0.4638852	-0.4672354	2.85888	-0.6574152	-0.1656229	0.7326701	-0.05973964	0.8777143	-0.226797	-0.295595	-0.3013375	Tracked	Tracked
05/29 01:52:24.046 PM	4	-0.536218	-0.08304203	3.022514	-0.2243892	-0.07489984	3.069152	-0.5939662	-0.3239239	3.075202	-0.2662186	-0.2856189	3.067483	-0.4755003	-0.5119143	2.887643	-0.4289092	-0.4712137	2.912851	-0.4674872	-0.5335205	2.882888	-0.45816	-0.509288	2.893835	-0.4203039	0.157461	3.049637	-0.3804673	0.02949956	3.063278	-0.3794789	-0.03941586	3.066183	-0.3754011	-0.2484657	3.066286	-0.463475	-0.5631796	2.879986	-0.4904414	-0.5606396	2.873808	-0.4680048	-0.5754943	2.894	-0.4666536	-0.4642717	2.85919	-0.2728242	-0.1475336	0.9405802	-0.1382376	0.8753439	-0.2175656	-0.3200175	-0.2898743	Tracked	Tracked
05/29 01:52:24.086 PM	4	-0.5359448	-0.0833618	3.02216	-0.223987	-0.07481836	3.068239	-0.5924677	-0.3304663	3.07608	-0.3367942	-0.2860134	2.981781	-0.4691354	-0.5092568	2.884125	-0.4442775	-0.4859764	2.898735	-0.4648988	-0.5325508	2.88	-0.4623683	-0.519316	2.883012	-0.4202852	0.1569911	3.048552	-0.3804966	0.02943518	3.062669	-0.3794687	-0.03950455	3.065614	-0.3752863	-0.248612	3.06584	-0.4615852	-0.5626175	2.876702	-0.486918	-0.5642245	2.870256	-0.458253	-0.5755317	2.894	-0.4774303	-0.4772019	2.851312	-0.2201183	-0.1040397	0.9675625	-0.06742785	0.8718336	-0.1312749	-0.3819449	-0.2771122	Tracked	Tracked
05/29 01:52:24.117 PM	4	-0.5359159	-0.08366761	3.022073	-0.2238108	-0.07473406	3.067934	-0.5925631	-0.3272691	3.075479	-0.2640676	-0.2853472	3.068704	-0.4657825	-0.4954235	2.879572	-0.4275945	-0.4682289	2.911582	-0.4646309	-0.5245102	2.880713	-0.4618076	-0.5164299	2.884181	-0.4199804	0.1569741	3.047784	-0.3803888	0.02922529	3.062145	-0.3793393	-0.03970796	3.065123	-0.3751017	-0.2487873	3.065458	-0.4593084	-0.5612971	2.875095	-0.4863397	-0.5555732	2.859093	-0.4894634	-0.5528747	2.8585	-0.4748448	-0.4695909	2.855816	-0.5742122	0.00468599	0.8182331	-0.02744376	0.8478697	-0.1619682	-0.3886307	-0.3222568	Tracked	Tracked
05/29 01:52:24.153 PM	4	-0.5359257	-0.08384681	3.022012	-0.2235521	-0.07470134	3.067335	-0.5910353	-0.3249264	3.074065	-0.2638638	-0.2855384	3.06817	-0.4647985	-0.4807357	2.877517	-0.4355613	-0.4420562	2.900287	-0.4643074	-0.5193748	2.879585	-0.4617549	-0.4995432	2.881304	-0.4198242	0.1569136	3.047217	-0.3801041	0.02924026	3.061303	-0.3790586	-0.03973246	3.064291	-0.3748356	-0.2489203	3.064686	-0.4651564	-0.5605702	2.870281	-0.4850004	-0.555359	2.859856	-0.4840851	-0.5673084	2.87275	-0.4729125	-0.4472815	2.851286	-0.4310734	0.02137998	0.9018984	-0.01725455	0.8755399	-0.1225227	-0.4113104	-0.2219052	Tracked	Tracked
05/29 01:52:24.189 PM	4	-0.5359151	-0.08388402	3.021983	-0.2233772	-0.07483987	3.065857	-0.5906332	-0.3249107	3.073591	-0.2631016	-0.2833355	3.0665	-0.4644026	-0.4741231	2.879038	-0.4300875	-0.4616752	2.907721	-0.4639848	-0.5062291	2.879857	-0.4631762	-0.5150724	2.881615	-0.4197471	0.1570707	3.046756	-0.3797334	0.0291169	3.061161	-0.3787422	-0.03985509	3.064116	-0.3746421	-0.2490494	3.064407	-0.4675521	-0.5537726	2.865749	-0.48767	-0.5568854	2.859258	-0.4900134	-0.543533	2.8502	-0.4772138	-0.4692957	2.854357	0.769593	-0.003132564	-0.6383743	0.01396248	0.8593854	-0.149835	-0.3923366	-0.2916813	Tracked	Tracked
05/29 01:52:24.222 PM	4	-0.535653	-0.08411434	3.021716	-0.2231367	-0.07491011	3.065769	-0.5890254	-0.323588	3.072797	-0.2634388	-0.2829143	3.063964	-0.4646773	-0.4729735	2.878839	-0.4336954	-0.442064	2.901506	-0.4660493	-0.5118122	2.879544	-0.4643503	-0.4990441	2.882829	-0.419634	0.1569419	3.046508	-0.3794343	0.02912151	3.060848	-0.3784343	-0.03988982	3.063793	-0.374306	-0.2492084	3.064059	-0.4645353	-0.5539033	2.865553	-0.4886185	-0.554442	2.862204	-0.4863919	-0.5194645	2.848954	-0.4772306	-0.4550466	2.858062	0.8831306	-0.01984848	-0.4687071	-0.0002548077	0.8304013	-0.1321629	-0.4832006	-0.2438928	Tracked	Tracked
