timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/30 04:49:01.238 PM	4	0.2003669	-0.1182891	3.050304	0.4657446	-0.1114509	3.182495	0.1599171	-0.3287396	3.016666	0.5142037	-0.352729	3.23185	0.2355017	-0.5147335	2.957786	0.5557672	-0.5344527	3.133135	0.2678398	-0.540813	2.984843	0.570191	-0.5954242	3.103792	0.343478	0.0945771	3.095653	0.3261236	-0.02958172	3.131461	0.332973	-0.09730206	3.140201	0.3521539	-0.3012366	3.155281	0.2845988	-0.5749539	2.979265	0.5687593	-0.5982072	3.096277	0.2463634	-0.5528477	2.971364	0.5685563	-0.5947947	3.08562	-0.6286876	-0.05183605	0.6064366	-0.4840449	0.2756884	-0.179074	0.9298594	-0.1651966	Tracked	Inferred
05/30 04:49:01.242 PM	5	-1.088464	0.1283838	2.914668	-0.8002581	0.1424807	3.101563	-1.148121	-0.0652357	2.850096	-0.7187455	-0.09087674	3.055215	-0.8844481	-0.1018594	2.793461	-0.7880582	-0.1626838	2.828709	-0.8486241	-0.1023592	2.754882	-0.8267027	-0.1241187	2.759133	-0.9400962	0.3900608	3.010182	-0.9555995	0.2440894	3.021519	-0.9535441	0.1678886	3.022907	-0.9446523	-0.06421787	3.018131	-0.7896869	-0.1469004	2.750449	-0.8368052	-0.1101534	2.726315	-0.8337643	-0.1295452	2.753167	-0.8387303	-0.09726288	2.7586	-0.03937156	-0.5414394	0.7093636	-0.4495514	-0.418259	-0.1322976	0.3271496	0.8369766	Tracked	Tracked
05/30 04:49:01.286 PM	4	0.2003049	-0.1184036	3.050431	0.4656849	-0.1113377	3.183284	0.1599545	-0.3278743	3.017579	0.5138516	-0.3515227	3.233197	0.235064	-0.5138935	2.958041	0.5573332	-0.5315393	3.131959	0.2687091	-0.5471427	2.996284	0.5723959	-0.5919408	3.101777	0.3433127	0.09457089	3.095904	0.3259755	-0.0296599	3.131611	0.3328808	-0.09728333	3.140486	0.3527277	-0.3004918	3.1576	0.2895431	-0.6091135	2.978862	0.5709567	-0.5947326	3.094261	0.2330014	-0.5839363	2.99725	0.5706397	-0.5917261	3.084995	-0.5564522	0.07779868	0.68093	-0.4697261	0.2737437	-0.1843832	0.9282248	-0.1716567	Tracked	Inferred
05/30 04:49:01.289 PM	5	-1.090462	0.1277773	2.915286	-0.8003142	0.1432662	3.100535	-1.14962	-0.06575572	2.849735	-0.7190546	-0.08535604	3.056972	-0.8860397	-0.1016946	2.793059	-0.7888381	-0.1626302	2.831083	-0.8480124	-0.1019668	2.757658	-0.8203673	-0.1291111	2.774609	-0.9441085	0.3900448	3.010599	-0.9568288	0.2438377	3.0222	-0.9548765	0.1676905	3.023549	-0.9462585	-0.06422706	3.018604	-0.7927051	-0.1443028	2.748112	-0.836594	-0.116301	2.734222	-0.799677	-0.1448105	2.7465	-0.8324144	-0.1051516	2.761143	-0.09309609	-0.5441707	0.7028177	-0.4486186	-0.3918136	-0.1758374	0.3412059	0.836147	Tracked	Tracked
05/30 04:49:01.320 PM	4	0.2001559	-0.1185161	3.050565	0.4652114	-0.1113787	3.183042	0.159512	-0.3285919	3.017176	0.5135548	-0.3512969	3.233183	0.2314465	-0.5157244	2.957112	0.5570261	-0.5311363	3.131587	0.2700183	-0.5467174	2.998034	0.5720852	-0.5914785	3.101285	0.3427691	0.0946805	3.096304	0.3254956	-0.02982674	3.131626	0.3324778	-0.09742152	3.140688	0.3523245	-0.3009239	3.159193	0.2892232	-0.5755289	2.991424	0.5706465	-0.5942714	3.093769	0.2218189	-0.5532357	3.010417	0.5704303	-0.5914273	3.084668	-0.5170251	0.08647295	0.6884934	-0.5011829	0.2736974	-0.185285	0.928009	-0.1719257	Inferred	Inferred
05/30 04:49:01.323 PM	5	-1.094035	0.126941	2.917063	-0.8006669	0.1445428	3.099087	-1.151692	-0.06660625	2.849687	-0.7187698	-0.08333278	3.056047	-0.9332772	-0.09731373	2.801707	-0.7889709	-0.1630339	2.830715	-0.8597614	-0.09764379	2.765018	-0.8204308	-0.1269864	2.789763	-0.9475693	0.3899359	3.010616	-0.9585623	0.2437184	3.022842	-0.9565658	0.1676334	3.024152	-0.9477487	-0.06410351	3.019065	-0.7934945	-0.1409249	2.755114	-0.837088	-0.1227413	2.739889	-0.8326119	-0.1312993	2.7575	-0.8332831	-0.1093729	2.759857	-0.2344815	-0.5063286	0.6686007	-0.4915515	-0.3331901	-0.09832068	0.3206141	0.881206	Tracked	Inferred
05/30 04:49:01.363 PM	4	0.1998304	-0.1187328	3.050735	0.4646962	-0.111646	3.182807	0.1583762	-0.329139	3.017722	0.5134234	-0.3510696	3.233017	0.2281995	-0.5171244	2.957865	0.5573673	-0.5307848	3.131407	0.2615577	-0.5369125	2.987255	0.5725839	-0.5910854	3.101101	0.3421524	0.09434021	3.096511	0.3255093	-0.03022619	3.131821	0.3323891	-0.09794397	3.141286	0.351514	-0.3023193	3.162711	0.2869368	-0.57017	2.978893	0.5711437	-0.5938794	3.093585	0.2352976	-0.5362917	2.9768	0.5709049	-0.5909334	3.084533	-0.4951778	0.04929372	0.6768422	-0.5424516	0.2733133	-0.185076	0.92796	-0.1730229	Inferred	Inferred
05/30 04:49:01.364 PM	5	-1.097069	0.1267063	2.918192	-0.800738	0.1445407	3.097857	-1.158854	-0.06498258	2.849214	-0.7186765	-0.08231203	3.055157	-0.9093986	-0.09245357	2.793512	-0.8011117	-0.1343018	2.858074	-0.8586183	-0.09305615	2.764362	-0.8388963	-0.1099942	2.770171	-0.9509483	0.3897913	3.010369	-0.9594489	0.2434911	3.023223	-0.9575531	0.1674198	3.02458	-0.9490247	-0.06424917	3.019628	-0.7884795	-0.1389859	2.75181	-0.8552984	-0.09442129	2.733812	-0.8224839	-0.12879	2.764333	-0.8688548	-0.09393127	2.7315	-0.0697021	-0.4083617	0.7073097	-0.5727961	-0.4362753	-0.2886914	0.431913	0.7346919	Tracked	Inferred
05/30 04:49:01.401 PM	4	0.1991556	-0.1191506	3.051227	0.4644036	-0.1116432	3.182653	0.1566455	-0.3283996	3.019169	0.5132407	-0.3509853	3.232665	0.2285348	-0.5153821	2.958454	0.5576788	-0.5305029	3.130912	0.261084	-0.5355343	2.986726	0.5730599	-0.5907375	3.100558	0.3414739	0.09404249	3.096972	0.3256299	-0.03062276	3.132232	0.3323691	-0.09848806	3.142022	0.3508227	-0.3035687	3.164554	0.2817777	-0.5733497	2.981392	0.5716181	-0.5935324	3.093043	0.2370103	-0.5349334	2.973273	0.5713658	-0.5904891	3.084141	-0.5723335	-0.01632484	0.6198055	-0.5366648	0.2728903	-0.1851859	0.9278278	-0.1742771	Inferred	Inferred
05/30 04:49:01.402 PM	5	-1.099303	0.1263263	2.919381	-0.8008921	0.1443233	3.096368	-1.160287	-0.06528571	2.849143	-0.7190471	-0.08066522	3.054677	-0.9201824	-0.09073154	2.795618	-0.7919844	-0.1636085	2.868234	-0.8594062	-0.09310225	2.765279	-0.8119057	-0.1426569	2.830805	-0.9542701	0.3890733	3.008859	-0.9606613	0.2430401	3.023603	-0.9587864	0.1670217	3.025004	-0.9502925	-0.06447788	3.020167	-0.7954105	-0.1346944	2.760048	-0.8036297	-0.1443376	2.77294	-0.8538666	-0.1227462	2.769833	-0.8153139	-0.140521	2.845143	-0.2032327	-0.4732217	0.6900261	-0.5085486	-0.335169	-0.3257068	0.4076264	0.7844856	Tracked	Tracked
