timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/30 04:54:26.315 PM	1	-1.373222	0.59072	2.392197	-1.025877	0.6016807	2.436351	-1.430745	0.3787412	2.364098	-0.95066	0.3779714	2.406346	-1.180507	0.3980437	2.209564	-1.132061	0.4133341	2.195184	-1.171525	0.415266	2.165226	-1.179497	0.4198116	2.145247	-1.200676	0.8496517	2.40881	-1.201539	0.7048922	2.424325	-1.202919	0.6243328	2.425393	-1.20194	0.3763174	2.420208	-1.161118	0.4335917	2.128674	-1.218036	0.415222	2.083205	-1.136187	0.4012756	2.180972	-1.159048	0.4608471	2.145923	-0.3901758	0.4736194	-0.4121531	0.6734816	-0.6231321	0.2685437	0.2547342	0.6889856	Tracked	Tracked
05/30 04:54:26.322 PM	5	0.1819566	-0.0847718	2.69465	0.4265497	-0.09793159	2.676761	0.1549071	-0.1987939	2.590766	0.4862874	-0.2189689	2.589657	0.2367338	-0.2757828	2.520451	0.3105421	-0.2123276	2.585087	0.2820295	-0.260999	2.528952	0.2486607	-0.2013095	2.57927	0.310252	0.07011475	2.686858	0.3050379	-0.03082846	2.712502	0.3056495	-0.06129633	2.70462	0.3081672	-0.1526058	2.673768	0.3295334	-0.2845484	2.516486	0.1840797	-0.1800444	2.571378	0.2634231	-0.2839605	2.489192	0.2389514	-0.2431937	2.512519	0.5408483	0.6695881	-0.234001	0.4520824	-0.5848773	0.724288	-0.2657889	-0.2503631	Inferred	Inferred
05/30 04:54:26.336 PM	1	-1.37388	0.5908142	2.391787	-1.02575	0.6018589	2.435753	-1.430863	0.3785256	2.364825	-0.9502539	0.3780614	2.405508	-1.180257	0.3972682	2.210829	-1.131928	0.4134879	2.195321	-1.175734	0.4154492	2.164866	-1.183263	0.4201444	2.14737	-1.200993	0.8497591	2.40864	-1.201268	0.7050233	2.424035	-1.202657	0.6244748	2.425096	-1.20178	0.3764792	2.41985	-1.169558	0.4336735	2.121775	-1.224188	0.4140134	2.092473	-1.128504	0.4030987	2.177814	-1.154092	0.4448515	2.124927	-0.4001358	0.5209985	-0.3959098	0.6416442	0.6696144	-0.487864	-0.06669208	-0.5560194	Tracked	Tracked
05/30 04:54:26.337 PM	5	0.1821804	-0.08469105	2.694586	0.4267803	-0.0978592	2.676765	0.1558045	-0.1987657	2.590827	0.4883865	-0.218848	2.590817	0.2372966	-0.2759423	2.520343	0.3126231	-0.2122801	2.585093	0.2826577	-0.2609429	2.529909	0.2563367	-0.2026267	2.579002	0.3106682	0.06989393	2.686892	0.305449	-0.03076204	2.712452	0.3060648	-0.06125081	2.704518	0.3083931	-0.1526872	2.673532	0.3388012	-0.2833431	2.526121	0.1909719	-0.1854968	2.572953	0.2757983	-0.284247	2.4909	0.2494451	-0.2456165	2.511907	0.5262421	0.6332146	-0.2629631	0.5029503	-0.5855165	0.7242519	-0.2704235	-0.2439279	Inferred	Inferred
05/30 04:54:26.378 PM	1	-1.37372	0.5904521	2.391709	-1.025654	0.6018018	2.435297	-1.430961	0.3782006	2.365431	-0.9487738	0.3784753	2.403417	-1.176942	0.3940091	2.216933	-1.132401	0.4140555	2.196181	-1.176602	0.4148584	2.169084	-1.187836	0.4195238	2.150927	-1.201414	0.8497493	2.408237	-1.200973	0.7051268	2.423961	-1.202365	0.6245731	2.424982	-1.201552	0.3765533	2.419564	-1.179734	0.4376903	2.115819	-1.232002	0.4104504	2.097111	-1.126496	0.4064555	2.179333	-1.162694	0.459791	2.148857	-0.4347437	0.5044927	-0.3335741	0.6672431	0.6294559	-0.3513565	-0.2562998	-0.6439289	Tracked	Tracked
05/30 04:54:26.380 PM	5	0.1825099	-0.08445784	2.694637	0.4272143	-0.09777001	2.676913	0.1572803	-0.1984096	2.591656	0.4892186	-0.2190917	2.591392	0.2372437	-0.2762646	2.520089	0.3134741	-0.212346	2.58506	0.2822452	-0.2614165	2.529082	0.2561184	-0.2019662	2.57859	0.3112915	0.06972177	2.686923	0.3057776	-0.0307386	2.71232	0.3064298	-0.06124038	2.704352	0.3086864	-0.1527911	2.673286	0.3372979	-0.28551	2.515094	0.1911498	-0.1836085	2.572195	0.2655551	-0.2843224	2.49163	0.2450864	-0.2450955	2.512525	0.5335925	0.6525242	-0.2477107	0.4776302	-0.5795754	0.7255861	-0.274947	-0.2490408	Inferred	Inferred
05/30 04:54:26.411 PM	1	-1.373727	0.5904359	2.39169	-1.029039	0.6030625	2.436238	-1.426537	0.3238477	2.358107	-0.9475506	0.3786765	2.402523	-1.177454	0.3924519	2.217257	-1.135318	0.415711	2.199455	-1.181434	0.4144054	2.173738	-1.194373	0.4182007	2.154466	-1.201704	0.8497831	2.408037	-1.200479	0.7053739	2.423646	-1.201937	0.6247845	2.424646	-1.201348	0.3766646	2.41912	-1.18832	0.4349924	2.117192	-1.234211	0.4137188	2.106726	-1.133068	0.4060894	2.183759	-1.169697	0.4570563	2.148875	-0.460065	0.4760731	-0.2527677	0.7055515	0.6360214	-0.3473607	-0.2805685	-0.6293638	Tracked	Tracked
05/30 04:54:26.412 PM	5	0.1831342	-0.08371194	2.694903	0.4275123	-0.09770226	2.67712	0.1587785	-0.1981411	2.591595	0.4911876	-0.2194475	2.593092	0.2375257	-0.27687	2.519606	0.3154435	-0.2123283	2.585412	0.2827756	-0.2620763	2.529414	0.2566361	-0.201695	2.580552	0.3120665	0.06953623	2.686947	0.3060537	-0.03074861	2.712206	0.306746	-0.06127108	2.704212	0.3089939	-0.1529587	2.67308	0.3355842	-0.2861587	2.510738	0.1909698	-0.1834307	2.569814	0.2657876	-0.2842948	2.492505	0.2551149	-0.2444293	2.512969	0.5401755	0.6542221	-0.2367132	0.4734669	-0.5862625	0.7245876	-0.2600458	-0.2522801	Inferred	Inferred
05/30 04:54:26.450 PM	1	-1.374476	0.5906025	2.391325	-1.027632	0.602551	2.434188	-1.430709	0.3238973	2.359904	-0.9463795	0.3792712	2.401367	-1.18012	0.3904328	2.220767	-1.137488	0.4163383	2.200691	-1.188685	0.4075456	2.179245	-1.202907	0.4149008	2.158378	-1.202372	0.8499807	2.40731	-1.200353	0.7054365	2.423481	-1.201818	0.6248435	2.424453	-1.201299	0.3767024	2.418787	-1.186797	0.4300889	2.134447	-1.242023	0.4039606	2.107339	-1.139553	0.4024094	2.191486	-1.203419	0.4542631	2.126	-0.4961026	0.5234923	-0.258332	0.6427305	0.6700746	-0.4215093	-0.2454059	-0.5595586	Tracked	Tracked
05/30 04:54:26.454 PM	5	0.1833093	-0.08355	2.694935	0.4276638	-0.09783342	2.677361	0.1590639	-0.1979466	2.591608	0.4929785	-0.21938	2.595488	0.2728905	-0.2607007	2.531511	0.3172368	-0.2122839	2.585947	0.3162015	-0.2550279	2.540407	0.2576477	-0.2018627	2.580526	0.3125954	0.06970297	2.687216	0.306344	-0.03076696	2.712289	0.3070558	-0.06132457	2.704288	0.3092787	-0.1531942	2.673124	0.3647365	-0.2571236	2.539076	0.190696	-0.1831749	2.566105	0.3010015	-0.2787927	2.511562	0.2620201	-0.2444741	2.513575	0.5897449	0.5884764	-0.2976115	0.4661801	-0.5871944	0.7238171	-0.2634608	-0.2487566	Inferred	Inferred
