timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/30 03:48:31.490 PM	3	0.3878199	0.1249633	2.93425	0.7212411	0.1470149	2.917686	0.3742666	-0.05575113	2.806864	0.7517444	-0.04541628	2.795816	0.5465117	-0.06663316	2.710325	0.5052548	-0.05961877	2.741129	0.6030516	-0.05710353	2.75316	0.4268759	-0.05923273	2.74944	0.5411386	0.36665	2.931817	0.5607805	0.2321354	2.973573	0.5661447	0.1588813	2.971722	0.5803384	-0.06437696	2.956758	0.6709375	-0.03457557	2.720254	0.3542454	-0.06248493	2.754323	0.619972	-0.09662507	2.756708	0.4039665	-0.03465576	2.72	0.4515538	0.08073808	-0.4790872	0.7483689	-0.6183758	0.6539069	0.3393559	0.2735958	Inferred	Tracked
05/30 03:48:31.494 PM	4	-1.171145	0.2355109	2.626621	-0.8388439	0.2315124	2.794995	-1.242528	-0.04350844	2.632196	-0.8105385	-0.05283231	2.831163	-1.226085	-0.2766706	2.544441	-0.7704954	-0.2995565	2.755304	-1.202126	-0.3522443	2.527168	-0.7826613	-0.3761066	2.719847	-0.9960523	0.4811934	2.650471	-0.9944097	0.3308875	2.68874	-0.9991402	0.2540079	2.697274	-1.009709	0.01915199	2.713871	-1.201139	-0.4140578	2.502617	-0.7595101	-0.437756	2.687437	-1.239181	-0.3484832	2.498282	-0.7369272	-0.3890306	2.672443	0.8295867	0.1848901	-0.5267664	-0.01090094	0.8647587	-0.1633419	0.4486014	-0.155784	Tracked	Tracked
05/30 03:48:31.527 PM	3	0.3872978	0.1257716	2.934347	0.7208062	0.1470352	2.917326	0.3756593	-0.05264357	2.807044	0.7511078	-0.04617807	2.795061	0.5477219	-0.06769264	2.710788	0.7306972	-0.04522816	2.773651	0.5842096	-0.04468099	2.737248	0.6775117	-0.04473924	2.749763	0.5407537	0.36683	2.931966	0.5604996	0.2321658	2.973558	0.5658256	0.1589451	2.971744	0.5799132	-0.06418657	2.956906	0.6349572	-0.03676773	2.717093	0.5939295	-0.03930436	2.725088	0.5769715	-0.06495407	2.725895	0.7028807	-0.001287001	2.730333	0.3854552	0.1719358	-0.3522289	0.8353425	0.639935	-0.4673035	-0.2937524	-0.5346215	Inferred	Tracked
05/30 03:48:31.530 PM	4	-1.171136	0.2353508	2.627011	-0.8385039	0.2314254	2.795036	-1.24201	-0.04402403	2.632583	-0.809733	-0.05250353	2.830833	-1.22594	-0.2773906	2.545405	-0.7700778	-0.2998168	2.75518	-1.202576	-0.3525974	2.528247	-0.7826431	-0.3779331	2.719122	-0.9960859	0.4811204	2.650556	-0.9939224	0.3312077	2.688928	-0.9987448	0.2542535	2.69746	-1.009556	0.01922552	2.714008	-1.199818	-0.4126273	2.499707	-0.7550331	-0.4383242	2.692991	-1.242003	-0.3723627	2.491389	-0.7327809	-0.3933078	2.676869	0.8255273	0.1825895	-0.5338989	-0.01085127	0.8243691	-0.1761818	0.5192498	-0.140553	Tracked	Tracked
05/30 03:48:31.563 PM	3	0.3870907	0.1257824	2.934538	0.7205668	0.1473481	2.917403	0.3766186	-0.05282582	2.807397	0.7510143	-0.04830829	2.795032	0.5471109	-0.07370429	2.709226	0.5052965	-0.06077864	2.742106	0.6028845	-0.06214188	2.754579	0.4354648	-0.06664498	2.760132	0.5404705	0.3670634	2.932005	0.5596739	0.2322301	2.973537	0.5649694	0.1590272	2.971786	0.5790192	-0.06405617	2.957125	0.6588379	-0.03821459	2.715766	0.3682739	-0.0819262	2.756072	0.5971437	-0.1016225	2.764667	0.4172006	-0.01331274	2.792286	0.4188003	0.01469305	-0.4951818	0.7610423	-0.2606385	0.3910842	0.687462	0.5536395	Inferred	Tracked
05/30 03:48:31.564 PM	4	-1.171049	0.2352927	2.627325	-0.8382692	0.2313651	2.794926	-1.240859	-0.04501435	2.633053	-0.8094455	-0.0521974	2.83082	-1.225292	-0.2785259	2.546263	-0.7698135	-0.3000061	2.755249	-1.202459	-0.3517302	2.530425	-0.7807525	-0.3745459	2.720888	-0.9961351	0.4809912	2.650594	-0.9934235	0.3312473	2.689317	-0.9982952	0.2542871	2.697831	-1.009289	0.01923638	2.714285	-1.19352	-0.4135284	2.498659	-0.7556492	-0.4380524	2.692868	-1.240363	-0.3651533	2.496473	-0.7249642	-0.3978208	2.691588	0.8198665	0.1803687	-0.5433888	-0.003817902	0.7056629	-0.1959031	0.6724108	-0.1073573	Tracked	Tracked
05/30 03:48:31.609 PM	3	0.3867448	0.1258389	2.934658	0.7206006	0.147147	2.917454	0.3778762	-0.05383084	2.810558	0.7577071	-0.046901	2.800724	0.5477577	-0.08202267	2.713279	0.5151827	-0.07332646	2.749209	0.6038242	-0.06765938	2.760863	0.4460499	-0.07694551	2.765468	0.5404366	0.3670399	2.931948	0.5594668	0.2322996	2.973527	0.5647347	0.1590865	2.971824	0.5786753	-0.06403935	2.95735	0.6601693	-0.04568987	2.721266	0.375237	-0.0897237	2.763588	0.59673	-0.107359	2.7737	0.4081364	-0.02032156	2.786125	0.4392512	0.04555914	-0.4595745	0.7705672	-0.3155051	0.4338596	0.6526124	0.5350881	Inferred	Inferred
05/30 03:48:31.613 PM	4	-1.171158	0.2352603	2.627941	-0.8380157	0.2314351	2.794965	-1.240601	-0.04378584	2.63416	-0.809017	-0.05180595	2.830588	-1.224843	-0.277425	2.547786	-0.7693958	-0.3001737	2.755811	-1.202055	-0.3520389	2.528738	-0.7819794	-0.3767959	2.721592	-0.9963318	0.4810565	2.650703	-0.9932153	0.3313783	2.689577	-0.9980799	0.2544098	2.698112	-1.009088	0.01932052	2.714605	-1.19678	-0.4130968	2.500487	-0.7542953	-0.4389665	2.69474	-1.246856	-0.3523358	2.50928	-0.7264368	-0.3992111	2.695471	0.7746108	0.1881785	-0.6037596	-0.006430798	0.6908107	-0.1997733	0.6886751	-0.09272465	Tracked	Tracked
05/30 03:48:31.629 PM	3	0.386449	0.1261793	2.936038	0.7290062	0.1478013	2.918116	0.3790876	-0.05550661	2.816355	0.7597128	-0.04962152	2.803642	0.5542793	-0.08829629	2.732554	0.5149367	-0.07586572	2.750917	0.6086132	-0.07365046	2.76895	0.4480835	-0.0812536	2.770907	0.5405266	0.3670049	2.931804	0.559437	0.232338	2.973522	0.5646986	0.1591287	2.971823	0.5786322	-0.06399099	2.957354	0.6820489	-0.04928794	2.73869	0.3768579	-0.09391684	2.77227	0.6203114	-0.1167407	2.78195	0.430069	-0.03375918	2.791158	0.4151532	0.1059553	-0.4673099	0.7733323	-0.315814	0.4557903	0.6623852	0.5037485	Inferred	Inferred
05/30 03:48:31.630 PM	4	-1.171152	0.23526	2.628113	-0.8374096	0.2315386	2.795251	-1.240505	-0.04400802	2.63441	-0.8089167	-0.05171656	2.830593	-1.225052	-0.2779436	2.548927	-0.769241	-0.3000095	2.755972	-1.202899	-0.3526117	2.529689	-0.7820972	-0.3747119	2.72129	-0.9964553	0.4810892	2.65068	-0.9930469	0.3315966	2.689642	-0.9979468	0.2545948	2.698192	-1.009049	0.01942597	2.71471	-1.194325	-0.4084906	2.496197	-0.7572026	-0.4387334	2.695973	-1.250096	-0.3746406	2.504706	-0.7283104	-0.4044194	2.6773	0.781696	0.1857306	-0.5952416	-0.01195385	0.798836	-0.1871333	0.5567243	-0.1300016	Tracked	Tracked
