timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/30 03:56:29.258 PM	0	0.08988134	0.1372956	3.288357	0.4167117	0.1473895	3.296694	0.07330155	-0.06440105	3.168855	0.4486388	-0.06162675	3.192503	0.2556293	-0.06814532	3.119756	0.2121075	-0.06797528	3.131907	0.2703393	-0.07242568	3.15725	0.131614	-0.07261355	3.139838	0.2549376	0.4002594	3.356233	0.2472256	0.2574121	3.354988	0.249755	0.1813586	3.352895	0.2567197	-0.05021995	3.336602	0.3199419	-0.06552041	3.141762	0.05437565	-0.07028087	3.117758	0.2501696	-0.01127379	3.175875	0.1449462	-0.04854423	3.097667	-0.08502924	0.5904943	0.7386538	-0.3138107	0.648032	-0.6395088	-0.3296667	-0.2498058	Inferred	Inferred
05/30 03:56:29.262 PM	4	-1.278538	0.240778	2.579943	-0.9680595	0.2613668	2.787479	-1.31854	-0.028524	2.574404	-0.9292259	-0.02659922	2.824442	-1.272824	-0.3026027	2.493812	-0.8729799	-0.27908	2.756155	-1.240912	-0.3708604	2.483727	-0.8747479	-0.3416526	2.731284	-1.125399	0.5209956	2.646202	-1.123905	0.3649689	2.66151	-1.1226	0.2858653	2.669957	-1.115085	0.04438619	2.686968	-1.233073	-0.4431313	2.453761	-0.8452775	-0.4093109	2.704449	-1.190781	-0.3596132	2.49407	-0.9237807	-0.3264946	2.722483	0.5113289	0.05514264	0.8291444	-0.2191387	-0.6447562	-0.1330282	0.7407909	0.1334988	Tracked	Tracked
05/30 03:56:29.307 PM	0	0.09076586	0.1373997	3.288562	0.4168601	0.1474452	3.296436	0.07333446	-0.06419858	3.168346	0.4481764	-0.062169	3.192055	0.2622946	-0.06280553	3.143598	0.2666448	-0.07086194	3.132366	0.3203497	-0.06460378	3.160039	0.203207	-0.07545314	3.15102	0.2549284	0.4002569	3.356203	0.247423	0.2572702	3.35477	0.2499509	0.1812449	3.352676	0.2569102	-0.05025211	3.336395	0.4026694	-0.06735936	3.130778	0.1204897	-0.07580849	3.106233	0.3124296	0.003144897	3.176616	0.1991151	-0.01280765	3.17995	0.307363	0.4585368	0.6484001	-0.5242607	-0.2884326	0.4350054	0.671893	0.5254872	Inferred	Inferred
05/30 03:56:29.309 PM	4	-1.278574	0.2407629	2.580067	-0.9680482	0.2612646	2.78789	-1.31887	-0.02512122	2.573874	-0.9294214	-0.02693795	2.824446	-1.272802	-0.3026814	2.493793	-0.873079	-0.2790808	2.756172	-1.240493	-0.3706925	2.48302	-0.8753817	-0.3424608	2.73088	-1.125342	0.5210108	2.646325	-1.12391	0.3649561	2.6615	-1.122606	0.2858575	2.669954	-1.1151	0.04438443	2.686981	-1.234272	-0.441243	2.449977	-0.8452201	-0.4115165	2.706047	-1.190639	-0.3678191	2.494905	-0.9196603	-0.3431705	2.73031	0.4556045	0.03786993	0.8599423	-0.2269133	-0.5478766	-0.1469478	0.814836	0.1194987	Tracked	Tracked
05/30 03:56:29.348 PM	0	0.09028736	0.1372592	3.288162	0.4169175	0.1473069	3.296373	0.07331863	-0.064222	3.168335	0.4481795	-0.06221283	3.192019	0.2551675	-0.08025417	3.120167	0.2667517	-0.08146337	3.135093	0.2499	-0.06832469	3.146082	0.1996648	-0.07842966	3.13574	0.2549298	0.400367	3.356079	0.2477062	0.2572176	3.35456	0.250203	0.1811922	3.352481	0.2570733	-0.05030034	3.336256	0.3082668	-0.04993436	3.13216	0.1208851	-0.08000804	3.102613	0.2388643	-0.03973703	3.1145	0.2125816	-0.04519891	3.10975	-0.1717118	0.8338112	0.5146966	-0.1017912	-0.5727028	0.6030533	0.3865557	0.3986388	Inferred	Inferred
05/30 03:56:29.355 PM	4	-1.278571	0.2407668	2.580071	-0.9681048	0.2612038	2.787896	-1.319086	-0.02259777	2.573083	-0.9295485	-0.02695546	2.824448	-1.272499	-0.3032956	2.4935	-0.8735394	-0.2787219	2.756433	-1.239708	-0.3702114	2.48224	-0.8750765	-0.3421111	2.72996	-1.125064	0.5211277	2.64662	-1.123962	0.3650191	2.661479	-1.122662	0.28591	2.669936	-1.115163	0.0444097	2.686968	-1.235708	-0.4427686	2.454708	-0.847269	-0.4131548	2.703065	-1.190917	-0.363399	2.494972	-0.9254573	-0.326894	2.722019	0.4636796	0.03929682	0.8537875	-0.2334608	-0.6319003	-0.1428719	0.7496461	0.1353521	Tracked	Tracked
05/30 03:56:29.378 PM	0	0.08966035	0.1369123	3.28776	0.4170747	0.1473284	3.296577	0.07337806	-0.06389231	3.168299	0.44757	-0.06258493	3.192129	0.2552852	-0.08112639	3.120958	0.2664413	-0.08452856	3.135232	0.2521476	-0.06849201	3.145137	0.1998481	-0.07964441	3.137543	0.2549474	0.400381	3.356077	0.2479768	0.2568926	3.35453	0.2504186	0.1809128	3.352457	0.2571587	-0.05046139	3.336258	0.3075349	-0.04272303	3.12466	0.1208868	-0.07791059	3.109962	0.2371508	-0.03947935	3.112617	0.2172035	-0.04532075	3.111762	-0.1561144	0.8412073	0.4955629	-0.14972	-0.5563279	0.6128834	0.3923618	0.401155	Inferred	Inferred
05/30 03:56:29.381 PM	4	-1.278501	0.2407983	2.580196	-0.9680794	0.2606424	2.788754	-1.319356	-0.02135328	2.57297	-0.9297064	-0.02703246	2.82458	-1.272591	-0.3033482	2.493595	-0.8740209	-0.278134	2.757352	-1.241521	-0.3705427	2.484628	-0.8749716	-0.3422376	2.731787	-1.124946	0.5213797	2.647593	-1.124092	0.3650995	2.662074	-1.122802	0.2859761	2.670468	-1.115301	0.04443735	2.687306	-1.236401	-0.4399117	2.452029	-0.8477035	-0.4128494	2.704291	-1.19028	-0.3680599	2.494615	-0.9244461	-0.327177	2.727849	0.502202	0.0572104	0.8356627	-0.214914	-0.5960606	-0.1456183	0.780447	0.1200394	Tracked	Tracked
05/30 03:56:29.413 PM	0	0.08913785	0.1365991	3.287439	0.4170458	0.1473717	3.296365	0.07335276	-0.0639381	3.168362	0.4470671	-0.06234482	3.192009	0.2553196	-0.08154421	3.12148	0.2662833	-0.0873681	3.135332	0.2491932	-0.07292702	3.143944	0.2005741	-0.07903431	3.135354	0.2549467	0.4003799	3.356077	0.2478934	0.2567043	3.354368	0.2503253	0.1807424	3.352289	0.2570319	-0.05057744	3.336082	0.3111302	-0.08697481	3.132488	0.1212344	-0.08423574	3.111613	0.2700476	-0.04120371	3.117778	0.2024987	-0.04201201	3.116	0.5645862	-0.09169972	0.08779582	0.8155522	-0.5078819	0.5765228	0.4232561	0.4801372	Inferred	Inferred
05/30 03:56:29.417 PM	4	-1.278465	0.2408217	2.580202	-0.967976	0.2603579	2.789047	-1.31963	-0.02085019	2.572682	-0.929763	-0.02705101	2.824665	-1.272507	-0.3032168	2.493451	-0.8741208	-0.2781217	2.757314	-1.24006	-0.3702609	2.482028	-0.8758035	-0.3418323	2.729197	-1.124611	0.5213839	2.647597	-1.124069	0.3651102	2.662097	-1.122783	0.2859851	2.670489	-1.115291	0.04444171	2.687321	-1.235658	-0.4381834	2.45047	-0.8473637	-0.4125566	2.702917	-1.189447	-0.3685654	2.493663	-0.9236529	-0.3275049	2.721986	0.4490953	0.03317968	0.8620759	-0.2324601	-0.6202398	-0.151705	0.7567047	0.1403072	Tracked	Tracked
