timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/30 03:53:43.941 PM	3	0.05606064	0.1469702	2.827283	0.3994781	0.1434789	2.838283	-0.006384368	-0.08623248	2.817526	0.4552011	-0.08063107	2.839366	0.1586435	-0.1251988	2.685369	0.2900818	-0.1138046	2.676662	0.2195312	-0.1328989	2.66128	0.2407119	-0.1296968	2.66011	0.2528601	0.3972322	2.846692	0.2222293	0.2567832	2.855589	0.224227	0.182539	2.858088	0.2296109	-0.04392796	2.856287	0.2670844	-0.1391799	2.646354	0.1981802	-0.1314902	2.646654	0.2100526	-0.1821886	2.647	0.2226914	-0.08814069	2.6535	0.4582753	0.5720614	-0.5902368	0.3381567	-0.6005955	0.2958877	0.534079	0.5162317	Tracked	Inferred
05/30 03:53:43.945 PM	4	-1.281087	0.2312958	2.63121	-1.001837	0.2460127	2.863344	-1.339988	-0.04298562	2.625021	-0.9674243	-0.04376457	2.918307	-1.269383	-0.3127188	2.523509	-0.8664076	-0.2633444	2.84976	-1.241426	-0.3846145	2.523317	-0.8345978	-0.3416258	2.807551	-1.096288	0.4931128	2.708458	-1.139871	0.3445849	2.716122	-1.140784	0.266092	2.727361	-1.138955	0.02635068	2.752425	-1.225551	-0.4518006	2.475363	-0.8172295	-0.4081411	2.78513	-1.215275	-0.4196817	2.561039	-0.8017652	-0.337889	2.788167	0.04766037	0.007676024	0.9817005	-0.1842112	0.6844389	-0.03713477	0.6677844	-0.2902214	Tracked	Tracked
05/30 03:53:43.979 PM	3	0.05653413	0.1465991	2.826711	0.3995083	0.1433487	2.838373	-0.00634809	-0.08606849	2.817071	0.4547262	-0.08076103	2.83941	0.234269	-0.1343578	2.667289	0.2899857	-0.1137506	2.677623	0.2538726	-0.1329296	2.660795	0.2427089	-0.1290027	2.661258	0.2528848	0.3972289	2.846442	0.222229	0.256721	2.85559	0.2242462	0.1824626	2.858095	0.2297292	-0.04407706	2.856313	0.306468	-0.1336599	2.666839	0.1984016	-0.1312823	2.646063	0.2337354	-0.1743933	2.644	0.2166193	-0.08602599	2.652149	0.4473967	0.628659	-0.5151109	0.373209	-0.5929665	0.2835806	0.5424002	0.5232348	Tracked	Inferred
05/30 03:53:43.981 PM	4	-1.281357	0.2311181	2.631246	-1.001891	0.2460236	2.86371	-1.338811	-0.04242899	2.62402	-0.9666551	-0.04289886	2.917334	-1.26981	-0.3118467	2.524616	-0.8661761	-0.2629668	2.849013	-1.243995	-0.3863275	2.522566	-0.8363032	-0.3441023	2.807927	-1.096219	0.4931767	2.708623	-1.139815	0.3448632	2.716423	-1.14075	0.2663208	2.727664	-1.13902	0.02644834	2.752691	-1.227945	-0.4521427	2.476233	-0.824055	-0.4165533	2.789627	-1.216221	-0.4176418	2.561063	-0.8033049	-0.33953	2.781838	0.04352116	-0.005837594	0.9850754	-0.1664279	0.8858805	0.06301827	0.3728373	-0.2687689	Tracked	Tracked
05/30 03:53:44.020 PM	3	0.05669962	0.1465134	2.826581	0.3995899	0.1433007	2.838969	-0.006368661	-0.08596617	2.81706	0.4537737	-0.08043545	2.84048	0.2342522	-0.1343058	2.667301	0.2900027	-0.1137621	2.67833	0.2536003	-0.1324229	2.660748	0.2412907	-0.1294565	2.662548	0.2529426	0.397348	2.846424	0.2221069	0.256837	2.855591	0.2241535	0.1825498	2.858109	0.2296917	-0.04404612	2.856343	0.3045502	-0.1352974	2.666382	0.1959805	-0.1277106	2.653017	0.2345279	-0.1745446	2.646312	0.2172592	-0.08581054	2.651996	0.4266182	0.6265095	-0.5216367	0.391635	-0.5923953	0.2927967	0.5436829	0.5174425	Tracked	Inferred
05/30 03:53:44.021 PM	4	-1.281502	0.2316519	2.631958	-1.002079	0.2460521	2.864416	-1.338418	-0.04253355	2.623965	-0.9664035	-0.04254222	2.917267	-1.26999	-0.3124979	2.525834	-0.8660603	-0.2635614	2.849116	-1.247488	-0.3903143	2.528737	-0.8385448	-0.3470141	2.818078	-1.096287	0.4935857	2.710799	-1.14003	0.3453296	2.717487	-1.141025	0.266767	2.728625	-1.139538	0.02684541	2.753338	-1.234559	-0.4613418	2.493293	-0.8244417	-0.4160707	2.798137	-1.201893	-0.3812984	2.563227	-0.8028426	-0.3480698	2.800177	0.2933436	0.05882337	0.9454958	-0.1285577	0.5644157	-0.0514541	0.7932088	-0.222727	Tracked	Tracked
05/30 03:53:44.058 PM	3	0.05690176	0.1459606	2.825777	0.3995678	0.1432378	2.839005	-0.006529216	-0.08627861	2.815718	0.4533811	-0.07890515	2.841073	0.2345943	-0.1342407	2.666693	0.2903987	-0.1134882	2.679003	0.255	-0.1324175	2.65746	0.2476342	-0.1285784	2.658953	0.2524813	0.3973449	2.845769	0.2217888	0.2566249	2.855416	0.2239058	0.1823768	2.857949	0.2295923	-0.04413403	2.85621	0.3069242	-0.1357173	2.664488	0.2033946	-0.1334491	2.643072	0.2312587	-0.1757853	2.645112	0.2111018	-0.08620004	2.645694	0.3875772	0.6316825	-0.5560743	0.3762212	-0.6329635	0.2630582	0.5015243	0.5278551	Tracked	Inferred
05/30 03:53:44.059 PM	4	-1.281363	0.2318496	2.632008	-1.002106	0.2460808	2.864394	-1.336693	-0.04116905	2.62299	-0.9661958	-0.04231644	2.916775	-1.27043	-0.3130735	2.526769	-0.8661871	-0.2638774	2.849185	-1.249146	-0.3898579	2.529049	-0.8398672	-0.347175	2.81705	-1.096296	0.4935662	2.710808	-1.140067	0.3453541	2.717488	-1.141057	0.2667847	2.728627	-1.139584	0.0268481	2.753335	-1.238772	-0.4582547	2.493271	-0.8228191	-0.4169024	2.7955	-1.197821	-0.3824698	2.559	-0.8046567	-0.343067	2.795811	0.3542956	0.0616633	0.9252614	-0.1206796	0.624242	-0.04291546	0.7468432	-0.2251784	Tracked	Tracked
05/30 03:53:44.096 PM	3	0.05692023	0.1458397	2.825574	0.3995657	0.1431563	2.839042	-0.006388478	-0.08612055	2.815224	0.4532262	-0.07843053	2.841635	0.2346118	-0.134145	2.666008	0.2906531	-0.1133203	2.6789	0.2554131	-0.133309	2.657166	0.2473101	-0.1302591	2.657987	0.2520857	0.3974752	2.845395	0.2215939	0.2561332	2.854986	0.2237441	0.1819803	2.857595	0.2295112	-0.04430591	2.856025	0.3066946	-0.1392524	2.66257	0.2046404	-0.1349011	2.642461	0.2350874	-0.1745984	2.641056	0.2166694	-0.08575248	2.650884	0.4144743	0.6217387	-0.5565337	0.363211	-0.6176947	0.2298378	0.5333486	0.530252	Tracked	Inferred
05/30 03:53:44.097 PM	4	-1.281644	0.2315645	2.631888	-1.002307	0.2461003	2.864958	-1.336462	-0.04121187	2.62288	-0.9661618	-0.0422986	2.916678	-1.271763	-0.3165902	2.529526	-0.867692	-0.2661186	2.852164	-1.252398	-0.3934753	2.535287	-0.8468136	-0.3512798	2.828332	-1.096466	0.4935126	2.711202	-1.140446	0.3453824	2.717664	-1.141372	0.2668041	2.728811	-1.139786	0.02684365	2.753511	-1.246065	-0.4642528	2.501787	-0.8321626	-0.4251018	2.804968	-1.198562	-0.3838097	2.561044	-0.8091009	-0.3562967	2.804096	0.4074054	0.08376426	0.9042137	-0.09696388	0.6882456	-0.0136152	0.7035171	-0.1766251	Tracked	Tracked
