timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/30 03:59:35.765 PM	0	0.2074729	0.1481812	3.278093	0.5099778	0.09688146	3.383071	0.1419141	-0.08783781	3.242936	0.508063	-0.1441459	3.349852	0.269205	-0.2535683	3.173123	0.4168862	-0.3084932	3.228768	0.3311048	-0.3119227	3.165975	0.3972682	-0.3217317	3.215121	0.4644336	0.3521565	3.345798	0.3786579	0.2442749	3.344753	0.3678269	0.1680998	3.350049	0.3351656	-0.06327286	3.35611	0.3795499	-0.3596444	3.167009	0.3549922	-0.3773754	3.175835	0.3108472	-0.3363399	3.180125	0.43339	-0.3319803	3.22	-0.4001147	-0.2133881	0.8256419	-0.3356923	0.3487374	-0.4337732	0.7878265	0.2637281	Tracked	Inferred
05/30 03:59:35.771 PM	1	-1.270764	0.2521769	2.591969	-0.9881516	0.256507	2.819529	-1.334059	-0.0004879829	2.579182	-0.9843049	-0.03931341	2.877292	-1.262113	-0.291654	2.533807	-0.9471961	-0.2692332	2.822077	-1.228194	-0.367587	2.517359	-0.9432287	-0.354695	2.788783	-1.074233	0.5087751	2.673416	-1.129558	0.3644679	2.677385	-1.131675	0.2870591	2.690324	-1.133882	0.05067474	2.720239	-1.209679	-0.4434431	2.498442	-0.9294838	-0.4321446	2.781767	-1.184133	-0.3519928	2.517924	-0.9083757	-0.3539447	2.786515	0.5877842	0.04462723	0.7761185	-0.2239602	0.4611736	-0.1526358	0.8676276	-0.1060358	Tracked	Tracked
05/30 03:59:35.791 PM	0	0.2273479	0.1483335	3.275688	0.5177	0.08864296	3.3822	0.1431213	-0.05380082	3.24413	0.5138004	-0.1445176	3.353017	0.2654685	-0.2462492	3.175356	0.4173634	-0.3047607	3.230288	0.3311983	-0.3095992	3.1729	0.3987871	-0.3207573	3.219436	0.4774312	0.3493275	3.343227	0.3930006	0.2434955	3.34339	0.380653	0.1671171	3.348814	0.3429362	-0.06476232	3.355423	0.3752809	-0.3631905	3.170353	0.3635324	-0.369224	3.174906	0.3291835	-0.3464413	3.172889	0.3781129	-0.373305	3.173286	-0.4790943	-0.2160743	0.7856967	-0.3262841	0.29627	-0.3422706	0.8429511	0.2907034	Inferred	Inferred
05/30 03:59:35.792 PM	1	-1.268283	0.2524347	2.59135	-0.9874451	0.2564653	2.82057	-1.333152	0.001315789	2.57856	-0.9842429	-0.03920145	2.877164	-1.261763	-0.2915441	2.533802	-0.9467635	-0.2683604	2.821957	-1.228014	-0.3678274	2.515652	-0.9418463	-0.354026	2.787307	-1.073174	0.5085003	2.675797	-1.128357	0.3647511	2.678127	-1.130449	0.287316	2.690939	-1.132601	0.05083636	2.720485	-1.212137	-0.4430848	2.496131	-0.9311201	-0.4325993	2.781577	-1.185551	-0.354322	2.512286	-0.9079009	-0.3514115	2.786155	0.6173733	0.04444479	0.7520947	-0.226337	0.4200398	-0.1608421	0.8868089	-0.1061432	Tracked	Tracked
05/30 03:59:35.829 PM	0	0.2355974	0.1487788	3.273495	0.5326593	0.08263189	3.383833	0.1601092	-0.06896956	3.239033	0.5173422	-0.147308	3.353819	0.3013111	-0.286307	3.168071	0.4170921	-0.3045391	3.230117	0.3533721	-0.336904	3.182173	0.3997475	-0.3241794	3.222155	0.4956702	0.3489919	3.342294	0.4084944	0.2418763	3.343793	0.3944026	0.1656782	3.349113	0.3513406	-0.06587145	3.355567	0.3745292	-0.3721151	3.182985	0.3645868	-0.3733688	3.17869	0.3340615	-0.3764767	3.179546	0.4373205	-0.3415469	3.227667	-0.5731236	-0.1584163	0.7166666	-0.3644483	0.3981793	-0.2885172	0.8366852	0.2411826	Inferred	Inferred
05/30 03:59:35.832 PM	1	-1.266957	0.2528547	2.590627	-0.986755	0.256397	2.821375	-1.329714	-0.003599689	2.575543	-0.9841137	-0.03931789	2.877032	-1.261342	-0.2913844	2.533357	-0.946288	-0.2673281	2.821845	-1.225296	-0.3626893	2.514249	-0.9407567	-0.3510074	2.786391	-1.071427	0.5086038	2.677601	-1.126761	0.3649142	2.678438	-1.128854	0.2875018	2.691126	-1.131025	0.05106854	2.720283	-1.206811	-0.4349128	2.490726	-0.9266589	-0.425062	2.780093	-1.180637	-0.3519014	2.510957	-0.9079565	-0.3395099	2.78855	0.6400746	0.06018873	0.7240791	-0.2497827	0.3912047	-0.1698389	0.8980485	-0.1078087	Tracked	Tracked
05/30 03:59:35.866 PM	0	0.2467644	0.1496615	3.272925	0.5525857	0.04378111	3.388624	0.1627224	-0.05352477	3.24115	0.5329973	-0.1738316	3.365173	0.2703986	-0.2366487	3.185194	0.4558712	-0.330304	3.224101	0.3261365	-0.3170215	3.207506	0.392314	-0.364222	3.217273	0.5087332	0.3427803	3.338794	0.4185505	0.2411256	3.342178	0.4030913	0.1649476	3.347996	0.3560372	-0.06655601	3.355609	0.3772272	-0.3725805	3.1865	0.3653245	-0.3913215	3.199078	0.269605	-0.3458588	3.222095	0.4222375	-0.4077292	3.264375	-0.4812352	-0.04744991	0.8179185	-0.3117221	0.29995	-0.2309463	0.8027371	0.4607679	Inferred	Inferred
05/30 03:59:35.869 PM	1	-1.263771	0.2529469	2.589238	-0.985759	0.2559692	2.822577	-1.328668	-0.003316107	2.573615	-0.9838473	-0.0393017	2.87667	-1.257621	-0.2915288	2.530491	-0.9456415	-0.2672151	2.821397	-1.224729	-0.3608622	2.511919	-0.9399781	-0.3496225	2.784924	-1.070068	0.508735	2.679639	-1.124657	0.3649658	2.678734	-1.126785	0.2875857	2.691202	-1.128994	0.05123046	2.719679	-1.206491	-0.4356054	2.490446	-0.926335	-0.424904	2.779043	-1.180812	-0.3508452	2.510704	-0.9057693	-0.3394932	2.787231	0.6234012	0.04536042	0.7419146	-0.2426442	0.4121554	-0.1737695	0.8868187	-0.1161236	Tracked	Tracked
05/30 03:59:35.904 PM	0	0.2586374	0.1519704	3.271645	0.5558504	0.04750718	3.388117	0.1643523	-0.04595473	3.242188	0.532772	-0.1698538	3.365644	0.2693381	-0.2344815	3.18564	0.4618096	-0.3386554	3.23712	0.3254649	-0.3140561	3.209614	0.4140243	-0.3546993	3.22156	0.525711	0.3392986	3.338123	0.4335501	0.2408235	3.33892	0.4163912	0.1648996	3.345523	0.3640469	-0.06613263	3.355222	0.3874166	-0.3696049	3.183895	0.3847307	-0.3799052	3.192416	0.2701043	-0.3450129	3.225163	0.4235656	-0.3633545	3.225728	-0.4651104	-0.03519259	0.8248723	-0.3194047	0.1693674	-0.296209	0.789544	0.5100933	Inferred	Inferred
05/30 03:59:35.906 PM	1	-1.261666	0.2530545	2.588413	-0.985186	0.2557106	2.823352	-1.326801	-0.002307654	2.570587	-0.9836975	-0.03959005	2.876337	-1.25684	-0.2914698	2.529844	-0.9451129	-0.2667692	2.820856	-1.222208	-0.3598308	2.510608	-0.9384291	-0.3500428	2.784116	-1.068834	0.5089053	2.681305	-1.122979	0.365186	2.678588	-1.125013	0.287797	2.690969	-1.127008	0.05138624	2.719147	-1.207541	-0.4349648	2.486166	-0.925003	-0.4242952	2.775043	-1.173064	-0.3579332	2.5036	-0.8964989	-0.3757809	2.770313	0.5936987	0.04010234	0.7616624	-0.2564841	0.4894522	-0.1594578	0.8465599	-0.1354482	Tracked	Tracked
