timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/29 03:49:08.281 PM	0	-1.494367	0.01131241	2.379526	-1.257645	0.05561816	2.587855	-1.548398	-0.2161185	2.364821	-1.235175	-0.09338894	2.761608	-1.490959	-0.4948933	2.318992	-1.208286	-0.2999559	2.667338	-1.46972	-0.5658599	2.313365	-1.220114	-0.3344045	2.589609	-1.310442	0.2806259	2.423779	-1.360795	0.148498	2.439537	-1.361353	0.07128444	2.452431	-1.35773	-0.1639739	2.482399	-1.463742	-0.6354885	2.304611	-1.187241	-0.4171504	2.558907	-1.499935	-0.5761073	2.294325	-1.209276	-0.3238145	2.559572	0.7664223	0.1362644	-0.6246821	0.06165313	0.8325263	-0.02569418	-0.08692658	-0.5465193	Tracked	Inferred
05/29 03:49:08.284 PM	5	0.2664206	0.05656916	2.966878	0.5543075	0.06361222	2.922669	0.2525843	-0.08859404	2.824758	0.5720479	-0.1291711	2.825179	0.3078659	0.08369544	2.809958	0.3371574	-0.05635924	2.796828	0.3092085	0.1626914	2.785974	0.2772914	-0.03618217	2.810886	0.4106768	0.301358	2.987683	0.4432413	0.1728572	2.986874	0.4424216	0.09934057	2.985539	0.4390551	-0.1237604	2.972229	0.3087756	0.2287275	2.793818	0.2352108	-0.05069066	2.824641	0.2812478	0.1778535	2.767316	0.2523591	-0.097376	2.78881	0.1039365	0.7377597	-0.1040446	-0.6588494	0.4665372	-0.5147958	0.3556167	0.6251921	Tracked	Inferred
05/29 03:49:08.299 PM	0	-1.494276	0.01135851	2.379586	-1.257703	0.0555447	2.588048	-1.548181	-0.2162372	2.364766	-1.235909	-0.093656	2.76299	-1.491829	-0.4909272	2.319242	-1.211538	-0.3129816	2.712164	-1.467634	-0.5615332	2.310929	-1.241798	-0.296828	2.661577	-1.31045	0.2806859	2.423795	-1.360885	0.1486232	2.439734	-1.361406	0.07137943	2.452549	-1.357729	-0.163943	2.482393	-1.454996	-0.6289474	2.300794	-1.239403	-0.2945403	2.640954	-1.471957	-0.569283	2.262	-1.231028	-0.2866312	2.631461	0.9264595	0.1729158	-0.334314	0.002657797	-0.5918455	0.2491487	0.1325599	0.7550309	Tracked	Inferred
05/29 03:49:08.301 PM	5	0.266075	0.05635479	2.966923	0.5543422	0.06345943	2.923012	0.253953	-0.09101337	2.827911	0.5719503	-0.1302864	2.8252	0.3104355	0.1368772	2.778903	0.3373259	-0.05663851	2.796776	0.3059183	0.1599597	2.783767	0.2777306	-0.0363786	2.811991	0.4119615	0.3016169	2.988791	0.4431766	0.1742743	2.98693	0.4424307	0.1005307	2.985569	0.4391463	-0.1232643	2.972207	0.3093285	0.2207328	2.794592	0.2331809	-0.05440916	2.827463	0.2822084	0.1543268	2.794143	0.253468	-0.09689551	2.792	0.1235062	-0.2582744	0.06500193	0.9559368	0.4628399	-0.4969035	0.3596532	0.6399341	Tracked	Inferred
05/29 03:49:08.343 PM	0	-1.494215	0.01123458	2.379814	-1.258033	0.05528138	2.588601	-1.548046	-0.2164484	2.364855	-1.237755	-0.09384168	2.765584	-1.492638	-0.4892646	2.319745	-1.213669	-0.2984625	2.666003	-1.471068	-0.5622404	2.31285	-1.21693	-0.3369022	2.579277	-1.310572	0.2809809	2.424257	-1.360895	0.148658	2.439873	-1.361404	0.0714158	2.452675	-1.3577	-0.1639142	2.482457	-1.463194	-0.6324958	2.305124	-1.186293	-0.4098909	2.556911	-1.506896	-0.5725574	2.302143	-1.199741	-0.3297646	2.5268	-0.6323381	-0.1263872	0.7600557	-0.08056086	0.8340176	0.0336237	-0.08306365	-0.544412	Tracked	Inferred
05/29 03:49:08.345 PM	5	0.266097	0.0568199	2.967169	0.5547193	0.06315541	2.92375	0.2533298	-0.09321819	2.831208	0.5721802	-0.1303888	2.825587	0.2973287	0.1129876	2.792043	0.3375422	-0.05679365	2.797118	0.3093446	0.1605177	2.781673	0.2781427	-0.03643057	2.813693	0.4132258	0.3017179	2.990361	0.4440169	0.1748912	2.987581	0.4432495	0.1011164	2.986116	0.4398032	-0.1228855	2.97246	0.3079899	0.2222782	2.795687	0.2346717	-0.05390401	2.829702	0.2900061	0.1738683	2.793	0.263199	-0.09871514	2.795823	-0.123637	-0.1647771	-0.102263	0.973193	0.4661521	-0.4891706	0.3548624	0.6461323	Tracked	Inferred
05/29 03:49:08.377 PM	0	-1.493748	0.01138163	2.379912	-1.258075	0.05515413	2.588969	-1.547825	-0.2165584	2.364628	-1.238288	-0.09338184	2.765567	-1.492661	-0.4891326	2.319871	-1.217699	-0.3120014	2.709498	-1.46968	-0.5632756	2.312211	-1.249196	-0.3004117	2.677409	-1.310836	0.2812752	2.42503	-1.360785	0.1486803	2.440024	-1.361313	0.0714367	2.452788	-1.357659	-0.1639049	2.482477	-1.451503	-0.6324615	2.297719	-1.247612	-0.3054546	2.673965	-1.508672	-0.5476027	2.302125	-1.232087	-0.2936846	2.624845	0.7540124	0.1460078	-0.6377616	0.05837003	-0.5574911	0.7376577	-0.2537827	0.2840053	Tracked	Inferred
05/29 03:49:08.379 PM	5	0.2659808	0.05661552	2.967332	0.5554017	0.06306972	2.924414	0.2530076	-0.09494915	2.831683	0.572077	-0.1305239	2.825571	0.3123504	0.1277206	2.779995	0.3370395	-0.05796499	2.798138	0.3143473	0.1551288	2.779428	0.2786272	-0.03617011	2.812626	0.4143003	0.3022918	2.991079	0.4439972	0.1755841	2.987299	0.4432926	0.1017127	2.985869	0.4399517	-0.1225962	2.972306	0.3122734	0.2217132	2.788685	0.2338714	-0.05525871	2.827379	0.3301072	0.1867167	2.781	0.2614093	-0.09745134	2.7938	-0.0004513536	0.2613279	-0.03778281	0.9645102	0.4502805	-0.5007747	0.3563626	0.6476712	Tracked	Inferred
05/29 03:49:08.421 PM	0	-1.493604	0.01151813	2.379968	-1.258095	0.05511145	2.589046	-1.547696	-0.2132824	2.364479	-1.238836	-0.09263494	2.765819	-1.490793	-0.4973495	2.31866	-1.218873	-0.3103541	2.705341	-1.468561	-0.5660068	2.311844	-1.250153	-0.299596	2.6733	-1.310816	0.2812836	2.425064	-1.360898	0.1487219	2.440406	-1.361386	0.07148355	2.45309	-1.357652	-0.1638682	2.482568	-1.456971	-0.6336651	2.305998	-1.241414	-0.2933252	2.629941	-1.483125	-0.5795203	2.276682	-1.234877	-0.2921218	2.618044	0.8646938	0.1591457	-0.4752698	0.03310395	0.6135167	-0.4689001	-0.0824296	-0.6300279	Tracked	Inferred
05/29 03:49:08.423 PM	5	0.2659521	0.05656775	2.967299	0.5553758	0.06314516	2.925168	0.2525673	-0.09528583	2.832523	0.5720617	-0.1308011	2.825705	0.3123688	0.1277955	2.780169	0.3367622	-0.05887256	2.799248	0.3178116	0.164037	2.77974	0.2783839	-0.03656923	2.811804	0.4143484	0.3026294	2.991055	0.4442504	0.1765132	2.987285	0.4435681	0.1025557	2.985853	0.4402342	-0.1220941	2.972281	0.3155267	0.2144087	2.786019	0.2346924	-0.05317543	2.834432	0.342139	0.1502045	2.759909	0.2631381	-0.09869051	2.79656	0.0550325	0.7853773	-0.0505007	0.6144946	0.4309218	-0.4939595	0.3733068	0.6564698	Tracked	Inferred
