timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/29 10:52:55.537 AM	0	-1.339365	0.3277425	2.31624	-1.027123	0.3747437	2.404867	-1.367126	0.09099527	2.325083	-0.9791337	0.1149312	2.407221	-1.344643	-0.1181179	2.287513	-0.9573671	-0.08002446	2.33899	-1.33628	-0.1737901	2.286924	-0.9632571	-0.1370136	2.328391	-1.219408	0.6143689	2.368642	-1.201849	0.4857104	2.397511	-1.201013	0.4131831	2.401246	-1.195011	0.1910386	2.404971	-1.353863	-0.2604726	2.275996	-0.9655255	-0.1948752	2.319044	-1.289593	-0.186891	2.292688	-0.9781191	-0.1363029	2.297755	0.5745913	0.03862583	0.8150278	-0.0638945	0.917342	-0.01155819	-0.3841044	-0.1039896	Tracked	Tracked
05/29 10:52:55.541 AM	1	-0.2663492	0.05333913	2.705636	0.07688054	0.04042547	2.749666	-0.3334282	-0.1715025	2.71773	0.1165455	-0.2286058	2.752224	-0.208435	-0.3351241	2.584539	0.1242831	-0.4216657	2.610587	-0.1993332	-0.4169035	2.586749	0.07522105	-0.4573034	2.609627	-0.08476641	0.3266339	2.698287	-0.09244888	0.1663669	2.726917	-0.08983069	0.09037433	2.727593	-0.0815751	-0.1415059	2.719461	-0.1694428	-0.4883447	2.542495	0.05187265	-0.5080755	2.573972	-0.1409613	-0.3674294	2.556814	0.05266801	-0.4112034	2.559387	0.8779406	0.05509852	0.475366	-0.01454354	0.8152337	-0.4118172	-0.3594532	-0.1912954	Inferred	Tracked
05/29 10:52:55.566 AM	0	-1.337814	0.3276404	2.316368	-1.027727	0.3746114	2.406343	-1.367245	0.09110819	2.324918	-0.9803243	0.1129071	2.408457	-1.344759	-0.1180717	2.287427	-0.9580303	-0.07795365	2.340595	-1.336035	-0.1750128	2.287621	-0.9638491	-0.1377414	2.328649	-1.218593	0.6141456	2.368483	-1.202478	0.4849242	2.397394	-1.201518	0.4125355	2.401228	-1.195209	0.1907374	2.405154	-1.352406	-0.26151	2.276047	-0.968313	-0.1946317	2.316109	-1.287839	-0.1780169	2.292215	-0.9964868	-0.1286587	2.318429	0.5520923	0.04345737	0.8303159	-0.06229886	0.7297641	0.03153184	-0.6749336	-0.1044744	Tracked	Tracked
05/29 10:52:55.567 AM	1	-0.2663567	0.05333549	2.705637	0.07690027	0.04042403	2.749523	-0.3333887	-0.1714702	2.717681	0.1165305	-0.2285774	2.752104	-0.2085014	-0.334934	2.5847	0.1241614	-0.4213078	2.609974	-0.1980843	-0.4171121	2.58576	0.07394964	-0.4593828	2.608916	-0.0848171	0.3266265	2.698246	-0.09238974	0.1663512	2.726862	-0.08976456	0.09035422	2.727529	-0.08148494	-0.1415389	2.719377	-0.1672395	-0.4879663	2.541491	0.05505119	-0.5054874	2.57653	-0.1408914	-0.366363	2.556697	0.04895511	-0.4147997	2.562722	0.8668963	0.0578987	0.49445	-0.02564684	0.8058686	-0.3961541	-0.390695	-0.2024723	Inferred	Tracked
05/29 10:52:55.616 AM	0	-1.33604	0.3281206	2.31611	-1.028336	0.3748606	2.408715	-1.367369	0.09269823	2.324125	-0.9809849	0.1122276	2.409984	-1.344606	-0.1180231	2.287154	-0.9587346	-0.07772992	2.341825	-1.335875	-0.1759939	2.286445	-0.9642007	-0.1376978	2.332068	-1.217959	0.6139134	2.368359	-1.203275	0.4844037	2.397295	-1.202162	0.4121129	2.401207	-1.195462	0.190578	2.405297	-1.354194	-0.2605458	2.275185	-0.9669355	-0.1949557	2.318675	-1.287324	-0.1911698	2.288781	-0.9957634	-0.1264183	2.320522	0.605733	0.0405387	0.7921333	-0.06299981	0.748709	0.01911704	-0.6564757	-0.09005044	Tracked	Tracked
05/29 10:52:55.618 AM	1	-0.2664208	0.05332947	2.705736	0.07682323	0.04049066	2.74911	-0.3334034	-0.1716152	2.71786	0.1166192	-0.2285952	2.751732	-0.2084749	-0.3349766	2.584622	0.1238922	-0.4221281	2.61077	-0.1983108	-0.4169824	2.586129	0.07516216	-0.4605635	2.610708	-0.08497068	0.3265938	2.69802	-0.09230953	0.1663511	2.726888	-0.08970894	0.0903547	2.727532	-0.08145589	-0.1415353	2.719328	-0.1673452	-0.4882782	2.543127	0.05428636	-0.5063707	2.577016	-0.1402061	-0.3682526	2.555601	0.1083471	-0.4804069	2.632	0.866704	0.05803194	0.4949189	-0.02261873	0.3804141	-0.1849565	0.8154323	0.3951536	Inferred	Tracked
05/29 10:52:55.643 AM	0	-1.336052	0.3281429	2.316077	-1.028787	0.3752034	2.410897	-1.367419	0.09299432	2.323805	-0.9813181	0.1117322	2.411529	-1.344183	-0.1183494	2.286798	-0.9593008	-0.07844818	2.342814	-1.336075	-0.17406	2.286445	-0.9647654	-0.136684	2.333517	-1.216715	0.6137957	2.368059	-1.203604	0.4839979	2.397017	-1.202408	0.4118083	2.401042	-1.195512	0.1905095	2.405329	-1.358909	-0.2602063	2.283035	-0.9678699	-0.1956168	2.317177	-1.289831	-0.1930228	2.293101	-0.9977517	-0.126264	2.32395	0.6410407	0.04399322	0.7640976	-0.05732699	0.743441	0.0178499	-0.6625236	-0.08966249	Tracked	Tracked
05/29 10:52:55.645 AM	1	-0.2664614	0.05329564	2.705736	0.07679178	0.04048575	2.748778	-0.333421	-0.1715681	2.717805	0.1166398	-0.2287243	2.751409	-0.2085145	-0.3350063	2.584628	0.1225425	-0.4332168	2.613143	-0.1986721	-0.4170121	2.58615	0.08260959	-0.4669554	2.615052	-0.08505825	0.3264118	2.697685	-0.09226746	0.1662421	2.726649	-0.0896907	0.09024625	2.727307	-0.08150306	-0.1416409	2.719142	-0.1694525	-0.4883544	2.542539	0.07232556	-0.4957096	2.594319	-0.1400867	-0.3677011	2.555692	0.1015108	-0.4680789	2.626182	0.8812853	0.05702581	0.4687099	-0.01987718	0.2712589	-0.1066827	0.8653849	0.4076106	Inferred	Tracked
05/29 10:52:55.679 AM	0	-1.336026	0.3282357	2.316025	-1.029436	0.3752083	2.412332	-1.367471	0.09314103	2.323272	-0.9819657	0.1112587	2.414903	-1.344287	-0.1198489	2.286989	-0.9595025	-0.07794615	2.345253	-1.336397	-0.1753895	2.286269	-0.9639664	-0.1369992	2.339358	-1.215858	0.6137467	2.367981	-1.20398	0.4836301	2.396983	-1.202723	0.4114997	2.401063	-1.19565	0.1903699	2.405505	-1.351196	-0.2607507	2.269326	-0.9705968	-0.1976187	2.325811	-1.288966	-0.1866841	2.291949	-0.9827133	-0.1310865	2.312606	0.5446626	0.03310075	0.8356626	-0.0625712	0.9004712	-0.01250289	-0.4304392	-0.0609713	Tracked	Tracked
05/29 10:52:55.682 AM	1	-0.2665343	0.05326664	2.705833	0.07682203	0.04050199	2.748708	-0.3334052	-0.1715522	2.717933	0.1167149	-0.2287621	2.751333	-0.2085059	-0.3349823	2.584633	0.1225436	-0.4332269	2.613162	-0.1980927	-0.4171111	2.586554	0.08330727	-0.4695726	2.614912	-0.08519851	0.3262408	2.697497	-0.09223698	0.1662381	2.726673	-0.08967189	0.0902441	2.727315	-0.08149593	-0.1416401	2.719128	-0.1660414	-0.487821	2.542355	0.1186827	-0.5366886	2.606105	-0.1411213	-0.3643306	2.556911	0.1104793	-0.4651093	2.633667	0.8821046	0.06112516	0.4666765	-0.01919097	0.2948989	-0.1118761	0.8675463	0.3845541	Inferred	Tracked
