timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/29 05:14:21.987 PM	3	0.09054356	-0.04581102	2.832557	0.4073928	-0.04144678	2.797034	0.0370159	-0.2405245	2.888067	0.4665115	-0.2637447	2.883214	0.07862084	-0.4330825	2.806599	0.4331603	-0.4552512	2.794556	0.1058686	-0.4715283	2.776096	0.4023716	-0.499789	2.739602	0.3092493	0.09894358	2.775159	0.2418569	-0.002722308	2.788386	0.2453877	-0.06318242	2.809386	0.2539341	-0.2437078	2.866432	0.1204602	-0.5520945	2.748611	0.3871162	-0.5750626	2.718363	0.09096003	-0.5163156	2.787125	0.4073106	-0.527194	2.7375	-0.238112	-0.3544801	0.8864281	-0.1785828	0.2374478	-0.4465406	0.855732	0.1092834	Tracked	Tracked
05/29 05:14:21.991 PM	4	-0.9144384	-0.1118577	2.661381	-0.6301456	-0.1126644	2.800232	-0.9927149	-0.3075028	2.720216	-0.6293021	-0.3263803	2.86674	-0.8339547	-0.2140229	2.565552	-0.6773934	-0.3787919	2.618151	-0.7960454	-0.2078138	2.583825	-0.723529	-0.4080116	2.584023	-0.7607418	0.1296596	2.739306	-0.7823291	0.002048059	2.726667	-0.7823184	-0.06716353	2.727212	-0.7798784	-0.2773485	2.720339	-0.7497006	-0.1924749	2.58793	-0.7590097	-0.4377879	2.559402	-0.8339496	-0.1476204	2.569879	-0.6663328	-0.4626425	2.583921	0.3871958	0.6687937	0.5264004	-0.3545377	0.4561179	-0.4873675	0.7202955	0.1886893	Inferred	Inferred
05/29 05:14:22.032 PM	3	0.09041265	-0.0444402	2.833326	0.4083294	-0.04004123	2.798303	0.03622248	-0.2390612	2.887431	0.4656985	-0.2585864	2.886292	0.07722722	-0.4322492	2.807317	0.4331625	-0.447334	2.790896	0.1060765	-0.4703829	2.770263	0.413271	-0.4668366	2.756047	0.3060508	0.1065147	2.779192	0.2422746	0.003445326	2.79379	0.2459031	-0.05711681	2.813975	0.2549886	-0.2396298	2.867803	0.1180895	-0.5460577	2.75816	0.4016782	-0.5291254	2.706013	0.1063125	-0.5479569	2.776334	0.4382391	-0.476324	2.740428	-0.1408369	-0.3762507	0.8918266	-0.207956	0.5336971	-0.5235243	0.6585865	-0.08575274	Tracked	Tracked
05/29 05:14:22.034 PM	4	-0.9146052	-0.1118591	2.66154	-0.6303493	-0.1125401	2.800559	-0.9915302	-0.3022121	2.718211	-0.6295322	-0.3262921	2.866816	-0.8338662	-0.2140483	2.565552	-0.6751665	-0.3780736	2.622602	-0.7959283	-0.2080336	2.583992	-0.7205401	-0.408575	2.586773	-0.7608249	0.1296108	2.739807	-0.7823874	0.00209673	2.726929	-0.7823815	-0.06712213	2.727452	-0.7799458	-0.2773223	2.720506	-0.7480463	-0.1980291	2.588055	-0.7517456	-0.4477385	2.560082	-0.830744	-0.1475893	2.570635	-0.6664158	-0.4625069	2.585099	0.3891354	0.669113	0.5272505	-0.3505261	0.4609607	-0.4878819	0.7216828	0.1692942	Inferred	Inferred
05/29 05:14:22.071 PM	3	0.09060586	-0.03489635	2.833613	0.4085152	-0.03948486	2.798955	0.03550065	-0.2373346	2.886892	0.466334	-0.2561465	2.887675	0.0750646	-0.4291836	2.802382	0.4322284	-0.4424343	2.78758	0.1033257	-0.4679112	2.765328	0.4001955	-0.4809646	2.736152	0.2374264	0.1468003	2.70751	0.244739	0.03830633	2.779814	0.2477442	-0.02828445	2.801159	0.2560726	-0.2258865	2.857246	0.1157422	-0.5514102	2.738686	0.3786605	-0.5392593	2.69239	0.100026	-0.5275319	2.761143	0.4225408	-0.5226392	2.739667	-0.2006607	-0.3864455	0.882782	-0.1763265	0.2440145	-0.4632646	0.8418818	0.1306827	Tracked	Tracked
05/29 05:14:22.072 PM	4	-0.9147092	-0.1118244	2.661667	-0.6304653	-0.112502	2.800805	-0.9916499	-0.3021016	2.71821	-0.6296981	-0.3265864	2.866899	-0.8336563	-0.2137517	2.565553	-0.6758286	-0.3791994	2.621484	-0.7958114	-0.2070968	2.58348	-0.7197176	-0.4082994	2.585279	-0.7609349	0.1296508	2.739962	-0.7823585	0.002198431	2.727488	-0.7823611	-0.06703094	2.727902	-0.7799405	-0.2772595	2.720688	-0.7489639	-0.1954647	2.587517	-0.7504472	-0.4547602	2.55865	-0.83138	-0.147546	2.570295	-0.6642743	-0.4630136	2.590369	0.3867966	0.6710106	0.5214545	-0.3580758	0.4455305	-0.4934277	0.7274503	0.1698467	Inferred	Inferred
05/29 05:14:22.101 PM	3	0.09031707	-0.03509453	2.834072	0.4089105	-0.03802414	2.799951	0.03409437	-0.2391243	2.885971	0.46769	-0.2516109	2.889709	0.07435088	-0.4289093	2.796705	0.4470858	-0.4367621	2.7836	0.1034836	-0.4719365	2.764936	0.4111761	-0.4410611	2.758766	0.2386521	0.1493901	2.714878	0.2455857	0.02998463	2.801368	0.2489888	-0.03238541	2.815908	0.2573741	-0.2251672	2.859916	0.113582	-0.5469007	2.739656	0.3934166	-0.508256	2.685547	0.09710294	-0.5447819	2.7576	0.4432113	-0.4641824	2.746	-0.183584	-0.3281767	0.9052816	-0.1976415	-0.5076386	0.6566767	-0.5397212	-0.1406406	Inferred	Inferred
05/29 05:14:22.103 PM	4	-0.914725	-0.1118488	2.661993	-0.6308388	-0.1122627	2.80091	-0.9912648	-0.300318	2.717432	-0.629893	-0.3263005	2.866976	-0.833621	-0.2137846	2.565639	-0.6758898	-0.3793941	2.621545	-0.7952	-0.207616	2.58555	-0.7204086	-0.4087824	2.586532	-0.7612154	0.1294699	2.740415	-0.7828051	0.002140989	2.728047	-0.7827621	-0.06710498	2.728463	-0.7802024	-0.2773711	2.721232	-0.7473505	-0.1953188	2.590317	-0.7452086	-0.4511138	2.559944	-0.8295888	-0.1485829	2.57074	-0.6636966	-0.4628667	2.590632	0.3783355	0.6709653	0.5350708	-0.3469395	0.4575271	-0.4897151	0.7217726	0.1728943	Inferred	Inferred
05/29 05:14:22.148 PM	3	0.09019461	-0.03522409	2.834402	0.407248	-0.0319347	2.810926	0.03221936	-0.2382927	2.88694	0.4681042	-0.2513685	2.891138	0.07425958	-0.4257157	2.793097	0.4377554	-0.4323977	2.779756	0.105341	-0.4768496	2.75228	0.3972839	-0.4938786	2.713755	0.2398506	0.1554924	2.723205	0.2467859	0.03013023	2.804515	0.2500956	-0.03240101	2.819297	0.2579048	-0.2249406	2.860688	0.1160453	-0.5439684	2.731052	0.3683753	-0.5195103	2.691511	0.0935119	-0.5277682	2.745111	0.4200625	-0.5255196	2.707889	-0.2070775	-0.3493896	0.9000474	-0.157989	0.3710732	-0.4314006	0.820514	0.05435965	Tracked	Tracked
05/29 05:14:22.151 PM	4	-0.914776	-0.1118698	2.662272	-0.6311471	-0.1120598	2.800997	-0.9936796	-0.3057452	2.719775	-0.6299245	-0.3263996	2.866922	-0.83355	-0.2133396	2.565631	-0.6760709	-0.3793824	2.621313	-0.7944453	-0.2075313	2.58425	-0.7203994	-0.4085405	2.586919	-0.7611998	0.1294482	2.740491	-0.7828414	0.002280963	2.728799	-0.7827851	-0.06697655	2.729109	-0.7801915	-0.2772741	2.721586	-0.7487197	-0.1935898	2.588287	-0.7459853	-0.452428	2.560407	-0.8301826	-0.1488786	2.570874	-0.6638682	-0.4628323	2.589786	0.3877009	0.6616399	0.5321935	-0.3587348	0.4552592	-0.487737	0.7233996	0.1776082	Inferred	Inferred
