timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/30 05:44:52.790 PM	2	-1.41813	0.5106545	2.383096	-1.088105	0.4255857	2.26997	-1.487155	0.6634648	2.246156	-1.027287	0.1866647	2.208708	-1.288155	0.6836517	2.321306	-1.06983	-0.007605487	2.1249	-1.178113	0.6810241	2.297033	-1.086897	-0.04506694	2.136188	-1.358891	0.629603	2.329795	-1.247262	0.5508236	2.334841	-1.249189	0.4757062	2.341544	-1.249957	0.2448081	2.352424	-1.165636	0.6852539	2.32628	-1.113062	-0.1077477	2.187161	-1.171735	0.6882738	2.325333	-1.064253	-0.0484697	2.188625	0.1525157	-0.001556344	0.6988522	-0.6988148	0.1729737	0.09744289	0.9533531	0.2273827	Inferred	Tracked
05/30 05:44:52.793 PM	4	-0.3748668	-0.01159159	2.444562	-0.03262767	-0.03632277	2.428752	-0.4094015	-0.2207103	2.500485	-0.007963764	-0.2596701	2.428732	-0.3974273	-0.398263	2.48944	-0.005974935	-0.4755065	2.358974	-0.3778355	-0.4198419	2.454968	-0.02286596	-0.5439172	2.333413	-0.2130987	0.2373056	2.439562	-0.1966717	0.09526327	2.424303	-0.1973953	0.01873215	2.431157	-0.1987714	-0.2147975	2.441545	-0.3777079	-0.5123365	2.427556	0.009662307	-0.6130356	2.299979	-0.3483554	-0.4087316	2.380895	0.008962525	-0.4930744	2.347667	0.8296955	0.1273913	0.2249744	-0.4947358	0.6388676	-0.2072726	0.7403883	-0.0266752	Inferred	Tracked
05/30 05:44:52.829 PM	2	-1.41768	0.5106024	2.382477	-1.088031	0.42547	2.26994	-1.441763	0.6690407	2.232857	-1.026727	0.1863335	2.208798	-1.247269	0.7365261	2.289811	-1.069512	-0.008221423	2.125914	-1.180188	0.7045983	2.249068	-1.086591	-0.04799445	2.141302	-1.358901	0.629434	2.329171	-1.246886	0.5506646	2.334273	-1.248866	0.4755425	2.341008	-1.249812	0.2446347	2.352055	-1.170785	0.7158481	2.281067	-1.115806	-0.1055082	2.186655	-1.173726	0.7295099	2.2825	-1.061362	-0.04747631	2.192704	0.3323114	-0.07443159	0.7602481	-0.5532196	0.1887136	0.1324623	0.9472485	0.2226237	Inferred	Tracked
05/30 05:44:52.830 PM	4	-0.3746918	-0.01160484	2.444838	-0.0326532	-0.03626407	2.429118	-0.4093561	-0.220723	2.500699	-0.008172454	-0.2596458	2.428934	-0.397339	-0.3985332	2.489558	-0.006353733	-0.4757168	2.360063	-0.3762318	-0.4219543	2.452254	-0.0231306	-0.5442734	2.336107	-0.2129176	0.2373429	2.439853	-0.1967083	0.09542015	2.424781	-0.197418	0.01885873	2.431602	-0.1987561	-0.2147549	2.441884	-0.3770727	-0.5147645	2.423553	0.007714046	-0.6144753	2.303916	-0.3523193	-0.4239037	2.383191	0.01149495	-0.5619824	2.323636	0.8292055	0.1242824	0.2284247	-0.4947669	0.6317661	-0.199443	0.7488465	-0.01796995	Inferred	Tracked
05/30 05:44:52.860 PM	2	-1.417222	0.5104064	2.381562	-1.087592	0.4251816	2.269886	-1.441909	0.6693261	2.232674	-1.025616	0.185999	2.208907	-1.247245	0.7362268	2.289765	-1.068974	-0.008659931	2.126689	-1.170075	0.7044642	2.247165	-1.084544	-0.05021663	2.142032	-1.35817	0.6291799	2.328053	-1.24649	0.5503543	2.333389	-1.248492	0.4752548	2.340177	-1.249549	0.2444084	2.35146	-1.161983	0.6888175	2.305754	-1.104388	-0.1094375	2.188911	-1.210149	0.6951903	2.360236	-1.069365	-0.04569467	2.18784	0.08100028	-0.2266479	0.8142098	-0.5283296	0.1190998	0.1460624	0.9634986	0.1901356	Inferred	Tracked
05/30 05:44:52.863 PM	4	-0.3746919	-0.0116621	2.445044	-0.03273261	-0.03626059	2.429803	-0.4093246	-0.220718	2.501087	-0.008373594	-0.2596932	2.429175	-0.3973326	-0.3981503	2.490035	-0.006381446	-0.4757755	2.360354	-0.3784113	-0.4183899	2.455978	-0.02144847	-0.545435	2.337487	-0.2129316	0.2374891	2.440231	-0.196593	0.095407	2.424921	-0.1973007	0.01884868	2.431763	-0.1986334	-0.2147567	2.442104	-0.3780061	-0.5160389	2.429552	0.009648451	-0.6134675	2.301604	-0.3499324	-0.4106641	2.383776	0.007543975	-0.5178891	2.345	0.8203957	0.1147397	0.2396892	-0.5062951	0.6409613	-0.1846634	0.7446492	-0.02378645	Inferred	Tracked
05/30 05:44:52.903 PM	2	-1.416573	0.5098513	2.380262	-1.08739	0.4250384	2.269852	-1.441972	0.6693496	2.232259	-1.024385	0.1862285	2.209678	-1.247118	0.7357011	2.289393	-1.067958	-0.008550026	2.127925	-1.175424	0.7008866	2.247792	-1.080798	-0.04969182	2.142081	-1.358616	0.6288773	2.327611	-1.245895	0.5496708	2.332101	-1.247984	0.4745823	2.338976	-1.249306	0.2437677	2.350567	-1.16068	0.7091066	2.257662	-1.107433	-0.107052	2.190465	-1.172271	0.6796335	2.2604	-1.055981	-0.04778865	2.191625	-0.003041545	-0.2795444	0.8328328	-0.4777397	0.1800537	0.1303255	0.9597098	0.17191	Inferred	Tracked
05/30 05:44:52.904 PM	4	-0.3748197	-0.01176571	2.445548	-0.03272884	-0.03628509	2.430009	-0.4093088	-0.2208256	2.501646	-0.008567101	-0.2597541	2.429197	-0.3972429	-0.3981578	2.490218	-0.004611379	-0.4764497	2.362893	-0.3775006	-0.4160759	2.456433	-0.02156532	-0.546034	2.337413	-0.2128888	0.2375581	2.4407	-0.1964788	0.09550089	2.42506	-0.1972004	0.0189292	2.431904	-0.1985693	-0.2147153	2.442245	-0.3621279	-0.4657344	2.395941	0.009649586	-0.6133718	2.301229	-0.3445564	-0.3893722	2.385	0.01152065	-0.5520809	2.327455	0.8090366	0.1336788	0.2315772	-0.5234135	0.6608009	-0.2032629	0.7218229	-0.03159063	Inferred	Tracked
05/30 05:44:52.938 PM	2	-1.416653	0.5099733	2.379895	-1.087115	0.4249711	2.269819	-1.440417	0.6691616	2.231101	-1.022995	0.1863156	2.210335	-1.245583	0.7340469	2.289755	-1.066011	-0.008743159	2.128961	-1.170072	0.6999491	2.250721	-1.078812	-0.05103599	2.143542	-1.358496	0.6288245	2.327041	-1.245997	0.5497397	2.331755	-1.248049	0.4746341	2.338633	-1.249281	0.2437602	2.35025	-1.15574	0.6770594	2.287256	-1.103173	-0.1104135	2.188075	-1.15924	0.68787	2.281	-1.054628	-0.05750362	2.1945	0.05507267	-0.2236036	0.8265074	-0.5136672	0.2011356	0.1279537	0.9560336	0.1707986	Inferred	Tracked
05/30 05:44:52.941 PM	4	-0.3747858	-0.01173862	2.445936	-0.03279669	-0.03627597	2.430199	-0.4092195	-0.2207666	2.502148	-0.008640601	-0.2597597	2.429218	-0.3971225	-0.3978575	2.490361	-0.004554546	-0.4765761	2.363413	-0.3781949	-0.4182325	2.456619	-0.0212163	-0.5459408	2.339282	-0.2128862	0.2376706	2.441499	-0.1962615	0.09541994	2.425435	-0.1970274	0.01886418	2.43228	-0.1985144	-0.2147407	2.442623	-0.3780321	-0.5094728	2.429559	0.01041561	-0.6136119	2.303809	-0.3510747	-0.4140536	2.382682	0.008941849	-0.5238911	2.343667	0.8270367	0.1276881	0.2213491	-0.5007102	0.6351159	-0.1976504	0.7464337	-0.0199721	Inferred	Tracked
05/30 05:44:52.974 PM	2	-1.416516	0.5097642	2.379199	-1.086829	0.424796	2.26995	-1.438442	0.6684325	2.229337	-1.022143	0.1860955	2.211105	-1.243693	0.7316746	2.289792	-1.063812	-0.00938121	2.129975	-1.175708	0.7000494	2.255076	-1.07482	-0.05012682	2.142266	-1.35785	0.6287444	2.32685	-1.24589	0.5494647	2.331063	-1.24797	0.474402	2.338059	-1.249275	0.2436324	2.349996	-1.174588	0.7096379	2.304367	-1.10871	-0.1066014	2.188073	-1.170558	0.6875823	2.323	-1.052697	-0.05741908	2.191	0.1542842	-0.1564567	0.8170494	-0.5330553	0.2082934	0.1121128	0.9591962	0.154878	Inferred	Tracked
05/30 05:44:52.977 PM	4	-0.3749911	-0.01186873	2.446682	-0.03267751	-0.03640231	2.431114	-0.4090853	-0.2209949	2.502787	-0.008732285	-0.2599625	2.429449	-0.3970509	-0.3977935	2.490514	-0.004674782	-0.476753	2.363542	-0.3765426	-0.4186827	2.455485	-0.02181576	-0.5473445	2.340428	-0.2127883	0.2378478	2.44213	-0.1962261	0.09537567	2.425704	-0.1969962	0.01881905	2.432601	-0.1985028	-0.2147875	2.443106	-0.3648376	-0.4686103	2.399604	0.00966624	-0.6138821	2.303167	-0.3463389	-0.3917425	2.389923	0.009286733	-0.533973	2.340763	0.8131251	0.1137195	0.2600457	-0.5082044	0.6294537	-0.1920057	0.7528589	-0.01119907	Inferred	Tracked
05/30 05:44:53.020 PM	2	-1.415576	0.5099986	2.378412	-1.086716	0.4247474	2.270025	-1.435617	0.6685754	2.22802	-1.021389	0.1857713	2.211414	-1.240948	0.7305388	2.289835	-1.059913	-0.01076321	2.131206	-1.168293	0.6996709	2.234004	-1.07379	-0.05167294	2.146543	-1.355227	0.6286098	2.325008	-1.245016	0.549623	2.330314	-1.247268	0.4745242	2.337417	-1.249012	0.2436599	2.349673	-1.157336	0.6948016	2.251678	-1.111786	-0.1064678	2.187943	-1.155577	0.6779473	2.2365	-1.051245	-0.06307067	2.191818	0.004613021	-0.3528522	0.8121597	-0.4646188	0.2304849	0.1302051	0.9450334	0.1919248	Inferred	Tracked
05/30 05:44:53.024 PM	4	-0.374981	-0.01169935	2.447722	-0.03284443	-0.03637106	2.431803	-0.4091451	-0.2208976	2.503599	-0.008910351	-0.2599696	2.429667	-0.3969217	-0.3978852	2.491321	-0.004873314	-0.4768277	2.364034	-0.377808	-0.4200052	2.45671	-0.02267172	-0.5463915	2.341926	-0.2127705	0.2379922	2.442621	-0.1959358	0.09524317	2.426335	-0.1967391	0.01870276	2.433231	-0.1983422	-0.2148594	2.443719	-0.3783433	-0.5098922	2.43156	0.009132393	-0.6166087	2.309665	-0.3500761	-0.4134085	2.383348	0.007908255	-0.4999337	2.350125	0.8340864	0.1234896	0.2200466	-0.4905401	0.6582061	-0.1921682	0.7278146	-0.01104318	Inferred	Tracked
05/30 05:44:53.045 PM	2	-1.415505	0.5098479	2.37826	-1.086534	0.4247257	2.269988	-1.434929	0.6682667	2.227547	-1.019516	0.1846473	2.211847	-1.24029	0.72938	2.290192	-1.056134	-0.01237552	2.13185	-1.172623	0.6980449	2.261181	-1.070374	-0.05221108	2.144459	-1.353356	0.6285834	2.322721	-1.244952	0.5494364	2.330156	-1.247201	0.474371	2.337273	-1.248956	0.2435879	2.349585	-1.163197	0.6840106	2.325786	-1.103822	-0.1082551	2.186729	-1.162914	0.6858716	2.3175	-1.025901	-0.05183316	2.114348	0.05930261	-0.1807427	0.8320403	-0.52108	0.7514419	-0.03406951	0.6217231	0.2182541	Inferred	Tracked
05/30 05:44:53.046 PM	4	-0.3749431	-0.01170813	2.448474	-0.03277488	-0.03630601	2.432019	-0.4091069	-0.2210306	2.504011	-0.009104432	-0.2599475	2.429691	-0.3966178	-0.3992606	2.492829	-0.005018662	-0.476869	2.364321	-0.3754082	-0.4241273	2.451	-0.02267484	-0.5461047	2.341641	-0.2127051	0.2382916	2.443468	-0.1960369	0.09522368	2.427815	-0.1968341	0.01868756	2.434611	-0.1984169	-0.214867	2.444788	-0.3823961	-0.5171544	2.440052	0.009665458	-0.6142809	2.304667	-0.354407	-0.4352638	2.385313	0.007575106	-0.5385621	2.339909	0.8280238	0.1069997	0.2204524	-0.5043098	0.645044	-0.1951674	0.7387198	-0.01100316	Inferred	Tracked
05/30 05:44:53.079 PM	2	-1.415638	0.5095786	2.377478	-1.085856	0.424862	2.269923	-1.434671	0.6680407	2.226736	-1.018946	0.1849354	2.212289	-1.240023	0.7285014	2.289929	-1.053077	-0.01380442	2.135824	-1.172664	0.6942412	2.257758	-1.068018	-0.05405082	2.147233	-1.353649	0.628475	2.322416	-1.245108	0.5491176	2.329367	-1.247317	0.4741105	2.336564	-1.248997	0.243468	2.349132	-1.167042	0.6896409	2.334891	-1.096691	-0.1108049	2.189453	-1.172424	0.6939341	2.285	-1.02703	-0.05371743	2.115123	0.2446034	-0.08106531	0.8054392	-0.5337278	0.774682	-0.05666257	0.5940399	0.2092221	Inferred	Tracked
05/30 05:44:53.083 PM	4	-0.3749076	-0.0117044	2.44871	-0.03269327	-0.03639713	2.43222	-0.4087918	-0.2209242	2.504662	-0.009114971	-0.2600603	2.429723	-0.396562	-0.3990521	2.49307	-0.004787728	-0.4770258	2.364555	-0.3753931	-0.4214946	2.45182	-0.02185129	-0.5472942	2.341856	-0.2126652	0.2384003	2.444078	-0.1960358	0.09523362	2.428348	-0.196842	0.01869245	2.435099	-0.1984462	-0.2148769	2.445141	-0.3858278	-0.5242985	2.43754	0.008587723	-0.615966	2.310217	-0.3533523	-0.434429	2.381154	0.01043201	-0.5378418	2.337273	0.8172826	0.1093539	0.2233643	-0.519807	0.6447171	-0.1903593	0.7402128	-0.01372055	Inferred	Tracked
05/30 05:44:53.124 PM	2	-1.415402	0.5095424	2.376882	-1.085465	0.4246759	2.270061	-1.434059	0.6679966	2.226053	-1.017901	0.1834376	2.212143	-1.23942	0.7279614	2.289696	-1.051801	-0.01516625	2.135146	-1.174191	0.6985074	2.238063	-1.06895	-0.05618485	2.149613	-1.353085	0.6280126	2.32231	-1.244889	0.5490493	2.328783	-1.247072	0.4740205	2.336015	-1.248703	0.2433136	2.348719	-1.159319	0.6783842	2.313784	-1.099318	-0.1117221	2.18775	-1.152913	0.6746361	2.301	-1.026928	-0.05278668	2.112661	0.1238653	-0.2854337	0.807175	-0.5016506	0.7951592	-0.06412134	0.5535227	0.2392129	Inferred	Tracked
