timestamp	personID	ShoulderLeft.X	ShoulderLeft.Y	ShoulderLeft.Z	ShoulderRight.X	ShoulderRight.Y	ShoulderRight.Z	ElbowLeft.X	ElbowLeft.Y	ElbowLeft.Z	ElbowRight.X	ElbowRight.Y	ElbowRight.Z	WristLeft.X	WristLeft.Y	WristLeft.Z	WristRight.X	WristRight.Y	WristRight.Z	HandLeft.X	HandLeft.Y	HandLeft.Z	HandRight.X	HandRight.Y	HandRight.Z	Head.X	Head.Y	Head.Z	Neck.X	Neck.Y	Neck.Z	SpineShoulder.X	SpineShoulder.Y	SpineShoulder.Z	SpineMid.X	SpineMid.Y	SpineMid.Z	HandTipLeft.X	HandTipLeft.Y	HandTipLeft.Z	HandTipRight.X	HandTipRight.Y	HandTipRight.Z	ThumbLeft.X	ThumbLeft.Y	ThumbLeft.Z	ThumbRight.X	ThumbRight.Y	ThumbRight.Z	HandLeftOri.X	HandLeftOri.Y	HandLeftOri.Z	HandLeftOri.W	HandRightOri.X	HandRightOri.Y	HandRightOri.Z	HandRightOri.W	HandLeftStatus	HandRightStatus
05/30 05:20:43.183 PM	1	-1.236364	-0.04349833	2.585494	-0.9749374	-0.02692701	2.760353	-1.280882	-0.2816243	2.582822	-0.9266182	-0.2906329	2.770936	-1.224302	-0.4973434	2.55279	-0.8522545	-0.4912509	2.694024	-1.17881	-0.5698971	2.529083	-0.8505699	-0.5268239	2.677257	-1.114873	0.2245367	2.676797	-1.129341	0.0876238	2.670725	-1.124252	0.01242066	2.677664	-1.10481	-0.2163785	2.689463	-1.157183	-0.6383431	2.518633	-0.8294572	-0.5748829	2.659216	-1.143248	-0.5453104	2.503458	-0.8086098	-0.5082347	2.662737	0.7856069	0.142171	0.5395201	-0.2674456	0.6761522	-0.1421717	0.703337	-0.1671	Tracked	Tracked
05/30 05:20:43.188 PM	2	0.3196597	-0.01196483	2.849963	0.6580442	-0.0401228	2.800412	0.2558448	-0.2594039	2.907711	0.705747	-0.2718117	2.840533	0.2040734	-0.4866728	2.872274	0.6915784	-0.4875393	2.831034	0.2091212	-0.5334392	2.864278	0.6878226	-0.5598107	2.831757	0.4807471	0.2194727	2.779165	0.5031205	0.0856226	2.815084	0.4937639	0.01196155	2.825177	0.463329	-0.2118778	2.846195	0.1930756	-0.6013268	2.869335	0.6923301	-0.5575454	2.8202	0.2439058	-0.5453817	2.830357	0.682291	-0.5553086	2.808983	0.8105022	-0.005547727	0.5772073	-0.09943417	-0.6254596	0.02014015	0.7798086	0.01712018	Tracked	Inferred
05/30 05:20:43.209 PM	1	-1.2286	-0.04374078	2.581789	-0.9685935	-0.02778681	2.761769	-1.274608	-0.2824471	2.580061	-0.9215587	-0.2899269	2.772752	-1.214589	-0.4971533	2.548243	-0.8443229	-0.490123	2.697722	-1.169454	-0.5706351	2.526265	-0.8447282	-0.5176021	2.682908	-1.104093	0.2245531	2.675051	-1.120371	0.0874685	2.666456	-1.115388	0.01223586	2.673646	-1.096319	-0.2166488	2.686179	-1.145516	-0.6385714	2.516996	-0.8202252	-0.5744595	2.66123	-1.132965	-0.5435684	2.502222	-0.8008685	-0.5073805	2.6642	0.7662838	0.1356744	0.5706659	-0.2621868	0.7044764	-0.1729914	0.6661769	-0.1731917	Tracked	Tracked
05/30 05:20:43.213 PM	2	0.3143206	-0.0125855	2.853701	0.6541898	-0.04008037	2.80438	0.2534513	-0.2627239	2.909804	0.7035854	-0.2711684	2.841613	0.204031	-0.4865322	2.872209	0.6708156	-0.4850059	2.837217	0.2139173	-0.5322142	2.864071	0.7302109	-0.4945866	2.805676	0.4758126	0.2188967	2.784543	0.4984178	0.08477947	2.819109	0.4894943	0.01120816	2.828801	0.4603938	-0.2124389	2.84859	0.1970851	-0.6018916	2.859388	0.7345477	-0.4925333	2.794121	0.2441881	-0.5530727	2.839734	0.7242857	-0.4905734	2.782909	0.7448865	0.02199868	0.6531366	-0.1344352	0.4497414	0.5915736	-0.6068378	0.2819952	Tracked	Inferred
05/30 05:20:43.250 PM	1	-1.216069	-0.04321054	2.579194	-0.9600512	-0.02767086	2.762832	-1.264362	-0.2817045	2.575049	-0.9130181	-0.2885879	2.775163	-1.194337	-0.4934423	2.541465	-0.8344111	-0.489534	2.704213	-1.153892	-0.5675004	2.524443	-0.8309763	-0.5246954	2.686431	-1.094798	0.2261078	2.672042	-1.109505	0.08761238	2.663987	-1.104924	0.01239178	2.671229	-1.087076	-0.2164654	2.683918	-1.129692	-0.6373425	2.512553	-0.8143857	-0.5791255	2.67274	-1.113619	-0.5402916	2.5075	-0.7924274	-0.5062817	2.678211	0.7311329	0.1178023	0.6289692	-0.2365694	0.6030341	-0.1536678	0.762136	-0.178563	Tracked	Tracked
05/30 05:20:43.252 PM	2	0.3091829	-0.01271036	2.85745	0.6489208	-0.03948654	2.808796	0.2497436	-0.2670497	2.912179	0.7004155	-0.2699875	2.842614	0.2032332	-0.4801066	2.873962	0.671869	-0.4842195	2.819242	0.2110173	-0.5311325	2.861414	0.6633129	-0.5559941	2.815341	0.4698672	0.2187032	2.789042	0.4915908	0.08482631	2.821959	0.4833544	0.01118596	2.831651	0.4562343	-0.2126752	2.851248	0.1978081	-0.6054234	2.857328	0.6678889	-0.5537276	2.803768	0.2434184	-0.532827	2.83387	0.6579385	-0.5514892	2.792531	0.7792286	-0.01535228	0.6108157	-0.1395396	-0.6188607	0.01555149	0.7827995	0.06320304	Tracked	Inferred
05/30 05:20:43.293 PM	1	-1.203261	-0.04259898	2.576949	-0.951131	-0.02623109	2.762671	-1.249597	-0.2798468	2.568637	-0.9043298	-0.2886457	2.777394	-1.191966	-0.4954717	2.54049	-0.8231617	-0.4895232	2.709579	-1.152566	-0.5675417	2.523946	-0.8206379	-0.5173773	2.693186	-1.080576	0.2272172	2.672715	-1.098708	0.08899195	2.662726	-1.094162	0.01370857	2.669794	-1.07648	-0.2153476	2.681961	-1.130629	-0.6378546	2.514553	-0.8052813	-0.580185	2.681867	-1.109947	-0.5518379	2.495154	-0.7840139	-0.5027925	2.681591	0.7969135	0.1438041	0.5431475	-0.2219009	0.6044556	-0.1789925	0.7511564	-0.1958555	Tracked	Tracked
05/30 05:20:43.295 PM	2	0.3005556	-0.01235964	2.863199	0.6416084	-0.03803854	2.810221	0.2464873	-0.2682557	2.913953	0.6926786	-0.2701537	2.845321	0.2032106	-0.5050669	2.86478	0.676686	-0.4853223	2.818867	0.2088219	-0.5452186	2.853951	0.6723033	-0.5574092	2.813942	0.461507	0.2197264	2.793	0.4853454	0.08647279	2.825179	0.4774745	0.01254806	2.834563	0.4516104	-0.2121279	2.853245	0.2031132	-0.6090932	2.846177	0.6768484	-0.5551383	2.802377	0.2435893	-0.5421073	2.829244	0.6660857	-0.5527728	2.79127	0.7877615	-0.02505884	0.5982028	-0.1447665	-0.6204496	-0.007866043	0.7829204	0.04489997	Tracked	Inferred
05/30 05:20:43.327 PM	1	-1.192762	-0.04227685	2.573194	-0.9414929	-0.02532426	2.75998	-1.239886	-0.2780612	2.564609	-0.8956255	-0.2855083	2.777886	-1.167044	-0.4894311	2.536353	-0.8142973	-0.487255	2.713468	-1.136454	-0.5656255	2.517738	-0.8092962	-0.516975	2.696423	-1.073039	0.2278673	2.668068	-1.089854	0.09074315	2.659563	-1.085298	0.01533035	2.666708	-1.067619	-0.2141261	2.679094	-1.118634	-0.6351134	2.507268	-0.793136	-0.5794176	2.683773	-1.096096	-0.5403091	2.496893	-0.772994	-0.5065086	2.67832	0.776724	0.07955785	0.5909464	-0.2028615	0.6290101	-0.1446117	0.7304273	-0.223405	Tracked	Tracked
05/30 05:20:43.330 PM	2	0.2953632	-0.01131985	2.866302	0.6343605	-0.03590491	2.811877	0.2444604	-0.2692465	2.914522	0.6851204	-0.2689035	2.844611	0.2021034	-0.5029808	2.863539	0.6797943	-0.4844947	2.818701	0.2065499	-0.5415534	2.846245	0.6789573	-0.5567203	2.813961	0.4527425	0.2206915	2.797515	0.4782449	0.08753335	2.828869	0.4706368	0.0135329	2.837897	0.4457202	-0.2114388	2.855517	0.1961046	-0.6080647	2.849038	0.6834802	-0.5544528	2.8024	0.2407286	-0.5430219	2.822358	0.6734607	-0.5522132	2.791179	0.7604378	-0.08899778	0.6127588	-0.1958064	-0.6221711	-0.02203935	0.7821741	0.02492227	Tracked	Inferred
